Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Subscription__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Invoice_Line__c,OrderApi__Invoiced_Date__c,OrderApi__Is_Amendment__c,OrderApi__Is_Invoiced__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subtotal__c,OrderApi__Total__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Line__r.External_Id__c
a1Q4W000003BonXUAS,false,000000303,208,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwZUAQ,2019-01-28,0,14,14,,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,true,a1C4W000006w742UAA,1,2500,a1I4W00000H4KJIUA3,,2500,2500,false,114,,123,544,491,92,
a1Q4W000003BonYUAS,false,000000307,209,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwaUAA,2019-02-18,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,a1I4W00000H4K10UAF,,300,300,false,115,,119,546,493,151,
a1Q4W000003BonZUAS,false,000000312,210,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwbUAA,2019-03-13,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,true,a1C4W000006w73dUAA,1,300,a1I4W00000H4JzWUAV,,300,300,false,121,,119,146,569,413,
a1Q4W000003BonaUAC,false,000000313,211,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwbUAA,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,true,a1C4W000006w73GUAQ,1,30,a1I4W00000H4JzXUAV,a1Q4W000003BonZUAS,30,30,true,121,,119,70,528,414,210
a1Q4W000003BonbUAC,false,000000314,212,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwbUAA,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,true,a1C4W000006w73eUAA,1,20,a1I4W00000H4JzYUAV,a1Q4W000003BonZUAS,20,20,true,121,,119,38,526,415,210
a1Q4W000003BoncUAC,false,000000319,213,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diuiUAA,2019-04-22,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,a1I4W00000H4K05UAF,,300,300,false,122,,119,546,493,498,
a1Q4W000003BondUAC,false,000000321,214,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diujUAA,2019-04-25,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,true,a1C4W000006w73HUAQ,1,45,,,45,45,false,123,,119,70,572,,
a1Q4W000003BoneUAC,false,000000322,215,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diukUAA,2019-05-03,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,a1I4W00000H4K0KUAV,,300,300,false,124,,119,546,493,530,
a1Q4W000003BonfUAC,false,000000323,216,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diukUAA,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,false,a1C4W000006w73GUAQ,1,90,a1I4W00000H4K0LUAV,a1Q4W000003BoneUAC,90,90,false,124,,119,70,528,531,215
a1Q4W000003BongUAC,false,000000324,217,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diulUAA,2019-05-03,9,10,1,,,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,a1C4W000006w73EUAQ,1,1666.67,a1I4W00000H4K0MUAV,,1666.67,1666.67,false,125,,123,543,490,532,
a1Q4W000003BonhUAC,false,000000325,218,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diumUAA,2019-05-03,3,10,7,,,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,a1C4W000006w73EUAQ,1,1666.67,a1I4W00000H4K0OUAV,,1666.67,1666.67,false,126,,123,543,490,534,
a1Q4W000003BoniUAC,false,000000328,219,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diunUAA,2019-05-20,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,a1I4W00000H4K0ZUAV,,45,45,false,127,,119,514,487,566,
