Id,Name,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Receipt__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order__r.Id
a1U4W000009M4SAUA0,0000003280,a1V4W00000FrBe1UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2018-11-30,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe1UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SBUA0,0000003281,a1V4W00000FrBe1UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2018-11-30,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe1UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SCUA0,0000003282,a1V4W00000FrBe2UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2018-12-31,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe2UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SDUA0,0000003283,a1V4W00000FrBe2UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2018-12-31,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe2UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SEUA0,0000003284,a1V4W00000FrBe3UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-01-31,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe3UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SFUA0,0000003285,a1V4W00000FrBe3UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-01-31,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe3UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SGUA0,0000003286,a1V4W00000FrBe4UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-02-28,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe4UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SHUA0,0000003287,a1V4W00000FrBe4UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-02-28,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe4UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SIUA0,0000003288,a1V4W00000FrBe5UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-03-31,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe5UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SJUA0,0000003289,a1V4W00000FrBe5UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-03-31,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe5UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SKUA0,0000003290,a1V4W00000FrBe6UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-04-30,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe6UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SLUA0,0000003291,a1V4W00000FrBe6UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-04-30,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe6UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SMUA0,0000003292,a1V4W00000FrBe7UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-05-31,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe7UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SNUA0,0000003293,a1V4W00000FrBe7UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-05-31,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe7UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SOUA0,0000003294,a1V4W00000FrBe8UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-06-30,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe8UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SPUA0,0000003295,a1V4W00000FrBe8UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-06-30,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe8UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SQUA0,0000003296,a1V4W00000FrBe9UAF,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-07-31,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe9UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SRUA0,0000003297,a1V4W00000FrBe9UAF,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-07-31,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBe9UAF,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SSUA0,0000003298,a1V4W00000FrBeAUAV,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-08-31,0.34,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeAUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4STUA0,0000003299,a1V4W00000FrBeAUAV,2018-10-01,true,a0o4W00000M5SknQAF,0.34,2019-08-31,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeAUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SUUA0,0000003300,a1V4W00000FrBeBUAV,2018-10-01,true,a0o4W00000M5SknQAF,0,2019-09-30,0.39,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeBUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SVUA0,0000003301,a1V4W00000FrBeBUAV,2018-10-01,true,a0o4W00000M5SknQAF,0.39,2019-09-30,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeBUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1pQAB,a124W00000MTdk8QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8oUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SWUA0,0000003302,a1V4W00000FrBeCUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkKQAT,,,Posting Invoice #000000583,,,,,,,Receivable,,,a1V4W00000FrBeCUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkKQAT,,,,,,,,,,
a1U4W000009M4SXUA0,0000003303,a1V4W00000FrBeCUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr21QAB,a124W00000MTdkKQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeCUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr21QAB,a124W00000MTdkKQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SYUA0,0000003304,a1V4W00000FrBeDUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdk9QAD,,,Posting Invoice #000000572,,,,,,,Receivable,,,a1V4W00000FrBeDUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdk9QAD,,,,,,,,,,
a1U4W000009M4SZUA0,0000003305,a1V4W00000FrBeDUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1qQAB,a124W00000MTdk9QAD,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeDUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1qQAB,a124W00000MTdk9QAD,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SaUAK,0000003306,a1V4W00000FrBeEUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkAQAT,,,Posting Invoice #000000573,,,,,,,Receivable,,,a1V4W00000FrBeEUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkAQAT,,,,,,,,,,
a1U4W000009M4SbUAK,0000003307,a1V4W00000FrBeEUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1rQAB,a124W00000MTdkAQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeEUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1rQAB,a124W00000MTdkAQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4ScUAK,0000003308,a1V4W00000FrBeFUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkBQAT,,,Posting Invoice #000000574,,,,,,,Receivable,,,a1V4W00000FrBeFUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkBQAT,,,,,,,,,,
a1U4W000009M4SdUAK,0000003309,a1V4W00000FrBeFUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1sQAB,a124W00000MTdkBQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeFUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1sQAB,a124W00000MTdkBQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SeUAK,0000003310,a1V4W00000FrBeGUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkCQAT,,,Posting Invoice #000000575,,,,,,,Receivable,,,a1V4W00000FrBeGUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkCQAT,,,,,,,,,,
a1U4W000009M4SfUAK,0000003311,a1V4W00000FrBeGUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1tQAB,a124W00000MTdkCQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeGUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1tQAB,a124W00000MTdkCQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SgUAK,0000003312,a1V4W00000FrBeHUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkDQAT,,,Posting Invoice #000000576,,,,,,,Receivable,,,a1V4W00000FrBeHUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkDQAT,,,,,,,,,,
a1U4W000009M4ShUAK,0000003313,a1V4W00000FrBeHUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1uQAB,a124W00000MTdkDQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeHUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1uQAB,a124W00000MTdkDQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SiUAK,0000003314,a1V4W00000FrBeIUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkEQAT,,,Posting Invoice #000000577,,,,,,,Receivable,,,a1V4W00000FrBeIUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkEQAT,,,,,,,,,,
a1U4W000009M4SjUAK,0000003315,a1V4W00000FrBeIUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1vQAB,a124W00000MTdkEQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeIUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1vQAB,a124W00000MTdkEQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SkUAK,0000003316,a1V4W00000FrBeJUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkFQAT,,,Posting Invoice #000000578,,,,,,,Receivable,,,a1V4W00000FrBeJUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkFQAT,,,,,,,,,,
a1U4W000009M4SlUAK,0000003317,a1V4W00000FrBeJUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1wQAB,a124W00000MTdkFQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeJUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1wQAB,a124W00000MTdkFQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SmUAK,0000003318,a1V4W00000FrBeKUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkGQAT,,,Posting Invoice #000000579,,,,,,,Receivable,,,a1V4W00000FrBeKUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkGQAT,,,,,,,,,,
a1U4W000009M4SnUAK,0000003319,a1V4W00000FrBeKUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1xQAB,a124W00000MTdkGQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeKUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1xQAB,a124W00000MTdkGQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SoUAK,0000003320,a1V4W00000FrBeLUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkHQAT,,,Posting Invoice #000000580,,,,,,,Receivable,,,a1V4W00000FrBeLUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkHQAT,,,,,,,,,,
a1U4W000009M4SpUAK,0000003321,a1V4W00000FrBeLUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1yQAB,a124W00000MTdkHQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeLUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1yQAB,a124W00000MTdkHQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SqUAK,0000003322,a1V4W00000FrBeMUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.17,,a104W00000G3d1FQAR,,a124W00000MTdkIQAT,,,Posting Invoice #000000581,,,,,,,Receivable,,,a1V4W00000FrBeMUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkIQAT,,,,,,,,,,
a1U4W000009M4SrUAK,0000003323,a1V4W00000FrBeMUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.17,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr1zQAB,a124W00000MTdkIQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeMUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr1zQAB,a124W00000MTdkIQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
a1U4W000009M4SsUAK,0000003324,a1V4W00000FrBeNUAV,,true,a0o4W00000M5SknQAF,0,2018-10-01,4.13,,a104W00000G3d1FQAR,,a124W00000MTdkJQAT,,,Posting Invoice #000000582,,,,,,,Receivable,,,a1V4W00000FrBeNUAV,FON-International Association,a104W00000G3d1FQAR,,a124W00000MTdkJQAT,,,,,,,,,,
a1U4W000009M4StUAK,0000003325,a1V4W00000FrBeNUAV,2018-10-01,true,a0o4W00000M5SknQAF,4.13,2018-10-01,0,2019-09-30,a104W00000G3d1EQAR,a114W00000Kvr20QAB,a124W00000MTdkJQAT,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,Receivable,,,a1V4W00000FrBeNUAV,FON-International Association,a104W00000G3d1EQAR,a114W00000Kvr20QAB,a124W00000MTdkJQAT,a134W000009DZGoQAO,a154W00000926SdQAI,,,a1I4W00000HFa8pUAD,,a1R4W000004PyfTUAS,,,
