Id,Name,OrderApi__Account__c,OrderApi__Assignment__c,OrderApi__Awarded_Date__c,OrderApi__Badge_Description__c,OrderApi__Badge_Type_Icon__c,OrderApi__Badge_Type__c,OrderApi__Badge_Workflow__c,OrderApi__Contact__c,OrderApi__Engagement_Score__c,OrderApi__Expired_Date__c,OrderApi__Is_Active__c,OrderApi__Item__c,OrderApi__Sales_Order_Line__c,OrderApi__Term__c,OrderApi__Account__r.Id,OrderApi__Assignment__r.Id,OrderApi__Badge_Type__r.Id,OrderApi__Badge_Workflow__r.Id,OrderApi__Contact__r.Id,OrderApi__Item__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Term__r.Id
a0m4W00000Z9jyJQAR,00000708,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyJ"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocwQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocwQAB,,,
a0m4W00000Z9jyKQAR,00000709,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyK"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocvQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocvQAB,,,
a0m4W00000Z9jyLQAR,00000710,,a0j4W00000E3JrGQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyL"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocwQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZmuUAH,,,a0j4W00000E3JrGQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocwQAB,a154W00000926RWQAY,a1I4W00000HFZmuUAH,
a0m4W00000Z9jyMQAR,00000711,,a0j4W00000E3JrHQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyM"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocvQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZmuUAH,,,a0j4W00000E3JrHQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocvQAB,a154W00000926RWQAY,a1I4W00000HFZmuUAH,
a0m4W00000Z9jyPQAR,00000712,,a0j4W00000E3JrFQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyP"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocyQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZmvUAH,,,a0j4W00000E3JrFQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocyQAB,a154W00000926RWQAY,a1I4W00000HFZmvUAH,
a0m4W00000Z9jyQQAR,00000713,,a0j4W00000E3JrIQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyQ"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocxQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZmvUAH,,,a0j4W00000E3JrIQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocxQAB,a154W00000926RWQAY,a1I4W00000HFZmvUAH,
a0m4W00000Z9jyNQAR,00000714,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyN"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocyQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocyQAB,,,
a0m4W00000Z9jyOQAR,00000715,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyO"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocxQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocxQAB,,,
a0m4W00000Z9jyRQAR,00000716,,a0j4W00000E3JrJQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyR"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod0QAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZmyUAH,,,a0j4W00000E3JrJQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod0QAB,a154W00000926RWQAY,a1I4W00000HFZmyUAH,
a0m4W00000Z9jySQAR,00000717,,a0j4W00000E3JrKQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyS"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpoczQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZmyUAH,,,a0j4W00000E3JrKQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpoczQAB,a154W00000926RWQAY,a1I4W00000HFZmyUAH,
a0m4W00000Z9jyWQAR,00000718,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyW"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002Dpod0QAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002Dpod0QAB,,,
a0m4W00000Z9jyUQAR,00000719,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyU"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpoczQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpoczQAB,,,
a0m4W00000Z9jyXQAR,00000720,,a0j4W00000E3JrLQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyX"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod2QAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZn1UAH,,,a0j4W00000E3JrLQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod2QAB,a154W00000926RWQAY,a1I4W00000HFZn1UAH,
a0m4W00000Z9jyYQAR,00000721,,a0j4W00000E3JrMQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyY"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod1QAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZn1UAH,,,a0j4W00000E3JrMQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod1QAB,a154W00000926RWQAY,a1I4W00000HFZn1UAH,
a0m4W00000Z9jyTQAR,00000722,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyT"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002Dpod2QAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002Dpod2QAB,,,
a0m4W00000Z9jyVQAR,00000723,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyV"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002Dpod1QAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002Dpod1QAB,,,
a0m4W00000Z9jyaQAB,00000724,,a0j4W00000E3JrNQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jya"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod4QAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZn4UAH,,,a0j4W00000E3JrNQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod4QAB,a154W00000926RWQAY,a1I4W00000HFZn4UAH,
a0m4W00000Z9jybQAB,00000725,,a0j4W00000E3JrOQAV,2020-03-31,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyb"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod3QAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZn4UAH,,,a0j4W00000E3JrOQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002Dpod3QAB,a154W00000926RWQAY,a1I4W00000HFZn4UAH,
a0m4W00000Z9jyZQAR,00000726,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyZ"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002Dpod4QAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002Dpod4QAB,,,
a0m4W00000Z9jycQAB,00000727,,,2020-03-31,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyc"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002Dpod3QAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002Dpod3QAB,,,
a0m4W00000Z9jydQAB,00000728,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyd"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocmQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocmQAB,,,
a0m4W00000Z9jyeQAB,00000729,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jye"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpoclQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpoclQAB,,,
a0m4W00000Z9jyfQAB,00000730,,a0j4W00000E3JrQQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyf"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocmQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnGUAX,,,a0j4W00000E3JrQQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocmQAB,a154W00000926RWQAY,a1I4W00000HFZnGUAX,
a0m4W00000Z9jygQAB,00000731,,a0j4W00000E3JrRQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyg"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpoclQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnGUAX,,,a0j4W00000E3JrRQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpoclQAB,a154W00000926RWQAY,a1I4W00000HFZnGUAX,
a0m4W00000Z9jyhQAB,00000732,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyh"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocoQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocoQAB,,,
a0m4W00000Z9jyjQAB,00000733,,a0j4W00000E3JrSQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyj"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocoQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnHUAX,,,a0j4W00000E3JrSQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocoQAB,a154W00000926RWQAY,a1I4W00000HFZnHUAX,
a0m4W00000Z9jykQAB,00000734,,a0j4W00000E3JrTQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyk"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocnQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnHUAX,,,a0j4W00000E3JrTQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocnQAB,a154W00000926RWQAY,a1I4W00000HFZnHUAX,
a0m4W00000Z9jyiQAB,00000735,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyi"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocqQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocqQAB,,,
a0m4W00000Z9jymQAB,00000736,,a0j4W00000E3JrUQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jym"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocqQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnKUAX,,,a0j4W00000E3JrUQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocqQAB,a154W00000926RWQAY,a1I4W00000HFZnKUAX,
a0m4W00000Z9jynQAB,00000737,,a0j4W00000E3JrVQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyn"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocpQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnKUAX,,,a0j4W00000E3JrVQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocpQAB,a154W00000926RWQAY,a1I4W00000HFZnKUAX,
a0m4W00000Z9jylQAB,00000738,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyl"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocpQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocpQAB,,,
a0m4W00000Z9jyoQAB,00000739,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyo"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocnQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocnQAB,,,
a0m4W00000Z9jyrQAB,00000740,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyr"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocsQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocsQAB,,,
a0m4W00000Z9jysQAB,00000743,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jys"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocrQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocrQAB,,,
a0m4W00000Z9jypQAB,00000741,,a0j4W00000E3JrWQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyp"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocsQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnNUAX,,,a0j4W00000E3JrWQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocsQAB,a154W00000926RWQAY,a1I4W00000HFZnNUAX,
a0m4W00000Z9jyqQAB,00000742,,a0j4W00000E3JrXQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyq"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocrQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnNUAX,,,a0j4W00000E3JrXQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocrQAB,a154W00000926RWQAY,a1I4W00000HFZnNUAX,
a0m4W00000Z9jytQAB,00000744,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyt"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpocuQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpocuQAB,,,
a0m4W00000Z9jyuQAB,00000745,,a0j4W00000E3JrYQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyu"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocuQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnPUAX,,,a0j4W00000E3JrYQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpocuQAB,a154W00000926RWQAY,a1I4W00000HFZnPUAX,
a0m4W00000Z9jyvQAB,00000746,,a0j4W00000E3JrZQAV,2020-04-08,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyv"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpoctQAB,100,,true,a154W00000926RWQAY,a1I4W00000HFZnPUAX,,,a0j4W00000E3JrZQAV,a0k4W00000DtAGVQA3,a0l4W00000H3CY0QAN,0034W00002DpoctQAB,a154W00000926RWQAY,a1I4W00000HFZnPUAX,
a0m4W00000Z9jywQAB,00000747,,,2020-04-08,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyw"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpoctQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpoctQAB,,,
a0m4W00000Z9jyxQAB,00000776,,,2020-04-30,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9jyx"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CY1QAN,0034W00002DpoceQAB,100,,true,a154W00000926QzQAI,a1I4W00000HFZnYUAX,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CY1QAN,0034W00002DpoceQAB,a154W00000926QzQAI,a1I4W00000HFZnYUAX,
