Id,EventApi__Event__c,EventApi__Event_Category__c,Name,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,EventApi__Event__r.Id,EventApi__Event_Category__r.Id,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Id,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Id,EventApi__Discount_Account__r.Id,EventApi__Form__r.Id,EventApi__Income_Account__r.Id,EventApi__Item_Class__r.Id,EventApi__Refund_Account__r.Id,EventApi__Room__r.Id,EventApi__Tax_Class__r.Id,EventApi__AR_Account__r.Id
a1d4W00000jHX3dQAG,,a1X4W00000QcL5IUAV,Leadership Workshop,a154W00000926RgQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000G3d1EQAR,Leadership Workshop,01:00,false,false,true,2020-12-10T22:00:00.000+0000,2020-12-10,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,true,false,false,false,false,a134W000009DZGYQA4,,,25,4000,3999,1,a104W00000G3d1HQAR,false,false,,,,,,5:00 PM,4:00 PM,2020-12-10T21:00:00.000+0000,2020-12-10,: PM,,Annual Symposium 2020,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926RgQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGYQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3eQAG,,a1X4W00000QcL5IUAV,Beginner Workshop,a154W00000926XqQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000G3d1EQAR,Beginner Workshop,01:00,false,false,true,2020-12-11T16:00:00.000+0000,2020-12-11,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,true,false,false,false,false,a134W000009DZGYQA4,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2020-12-11T15:00:00.000+0000,2020-12-11,: PM,,Annual Symposium 2020,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926XqQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGYQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3fQAG,,a1X4W00000QcL5IUAV,Advanced Discussion,a154W00000926XrQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000G3d1EQAR,Advanced Discussion,02:00,false,false,true,2020-12-11T18:00:00.000+0000,2020-12-11,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,true,false,false,false,false,a134W000009DZGYQA4,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,1:00 PM,11:00 AM,2020-12-11T16:00:00.000+0000,2020-12-11,: PM,,Annual Symposium 2020,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926XrQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGYQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3gQAG,,a1X4W00000QcL5IUAV,Luncheon,a154W00000926XsQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000G3d1EQAR,Luncheon,01:15,false,false,false,2020-12-11T18:15:00.000+0000,2020-12-11,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,true,false,false,false,false,a134W000009DZGYQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,1:15 PM,12:00 PM,2020-12-11T17:00:00.000+0000,2020-12-11,: PM,,Annual Symposium 2020,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926XsQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGYQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3hQAG,,a1X4W00000QcL5IUAV,Round Table Discussion II,a154W00000926XtQAI,a104W00000G3d2HQAR,false,,a0o4W00000M5SknQAF,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000G3d1EQAR,Round Table Discussion II,01:15,false,false,true,2020-12-11T21:15:00.000+0000,2020-12-11,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,true,false,false,false,false,a134W000009DZGYQA4,,,,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,4:15 PM,3:00 PM,2020-12-11T20:00:00.000+0000,2020-12-11,: PM,,Annual Symposium 2020,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926XtQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGYQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3iQAG,,a1X4W00000QcL5IUAV,Advanced Discussion,a154W00000926Y1QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000G3d1EQAR,Advanced Discussion,02:00,false,false,true,2020-07-28T18:00:00.000+0000,2020-07-28,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,1:00 PM,11:00 AM,2020-07-28T16:00:00.000+0000,2020-07-28,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y1QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX5yQAG,a1Y4W000002r0bsUAA,a1X4W00000QcL5IUAV,Luncheon,,a104W00000G3d2HQAR,false,,a0o4W00000M5SknQAF,100,,false,,,<p>Join us for a lunch in the Grand Ballroom featuring the music of The Strings.</p>,true,a104W00000G3d1EQAR,Luncheon,01:00,false,false,false,2019-10-05T03:00:00.000+0000,2019-10-04,8:00 PM,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a104W00000G3d1EQAR,,true,false,false,false,false,,,,0,100,100,0,a104W00000G3d1HQAR,false,false,,,,,,8:00 PM,7:00 PM,2019-10-05T02:00:00.000+0000,2019-10-04,7:00 PM,,Annual Conference (Lightning Event),Annual Conference (Lightning Event),a104W00000G3d1FQAR,true,,false,a1Y4W000002r0bsUAA,a1X4W00000QcL5IUAV,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX6HQAW,a1Y4W000002r0bsUAA,a1X4W00000QcL5IUAV,Conference Check In,,a104W00000G3d2HQAR,false,,a0o4W00000M5SknQAF,0,,false,,,,true,a104W00000G3d1EQAR,Conference Check In,01:30,false,false,false,2019-10-04T00:30:00.000+0000,2019-10-03,5:30 PM,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1EQAR,,true,false,false,false,false,,,,0,100,100,0,a104W00000G3d1HQAR,false,false,,,,,,5:30 PM,4:00 PM,2019-10-03T23:00:00.000+0000,2019-10-03,4:00 PM,,Annual Conference (Lightning Event),Annual Conference (Lightning Event),a104W00000G3d1FQAR,true,,false,a1Y4W000002r0bsUAA,a1X4W00000QcL5IUAV,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX6IQAW,,,ff,,,false,,a0o4W00000M5SknQAF,0,,false,,,,false,,ff,00:00,false,false,false,2018-04-22T13:15:00.000+0000,2018-04-22,: PM,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,,,true,false,false,false,false,,,,,0,0,0,,false,false,,,,,,9:15 AM,9:15 AM,2018-04-22T13:15:00.000+0000,2018-04-22,: PM,,ffff,,,false,,false,,,,,FON-International Association,,,,,,,,,
a1d4W00000jHX6JQAW,,,aaa,,,false,,a0o4W00000M5SknQAF,0,,false,,,,false,,aaa,00:00,false,false,false,2018-04-22T13:15:00.000+0000,2018-04-22,: PM,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,,,true,false,false,false,false,,,,,0,0,0,,false,false,,,,,,9:15 AM,9:15 AM,2018-04-22T13:15:00.000+0000,2018-04-22,: PM,,ffff,,,false,,false,,,,,FON-International Association,,,,,,,,,
a1d4W00000jHX6KQAW,,,ammma,,,false,,a0o4W00000M5SknQAF,0,,false,,,,false,,ammma,00:00,false,false,false,2018-04-22T13:38:21.000+0000,2018-04-22,: PM,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,,,true,false,false,false,false,,,,,0,-10,10,,false,false,,,,,,9:38 AM,9:38 AM,2018-04-22T13:38:21.000+0000,2018-04-22,: PM,,wwssss,,,false,,false,,,,,FON-International Association,,,,,,,,,
a1d4W00000jHX62QAG,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,Conferece Check In,a154W00000926cFQAQ,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000G3d1EQAR,Conference Check In,03:00,false,false,false,2019-12-07T20:00:00.000+0000,2019-12-07,4:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZGHQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,9:00 AM,2019-12-07T17:00:00.000+0000,2019-12-07,1:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000G3d1FQAR,false,,false,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,a154W00000926cFQAQ,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGHQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX63QAG,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,Keynote Speech,a154W00000926QqQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000G3d1EQAR,Keynote Speech,01:00,false,false,false,2019-12-07T20:00:00.000+0000,2019-12-07,4:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZGHQA4,,,,7000,6998,2,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,11:00 AM,2019-12-07T19:00:00.000+0000,2019-12-07,3:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000G3d1FQAR,false,,false,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,a154W00000926QqQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGHQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX64QAG,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,Welcome Breakfast,a154W00000926cGQAQ,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000G3d1EQAR,Welcome Breakfast,01:00,false,false,false,2019-12-07T19:00:00.000+0000,2019-12-07,3:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZGHQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2019-12-07T18:00:00.000+0000,2019-12-07,2:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000G3d1FQAR,false,,false,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,a154W00000926cGQAQ,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGHQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX65QAG,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,Round Table Discussion I,a154W00000926QtQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000G3d1EQAR,Round Table Discussion I,01:30,false,false,true,2019-12-07T23:30:00.000+0000,2019-12-07,7:30 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZGHQA4,,,,1000,998,2,a104W00000G3d1HQAR,false,false,,,,,,3:30 PM,2:00 PM,2019-12-07T22:00:00.000+0000,2019-12-07,6:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000G3d1FQAR,false,,false,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,a154W00000926QtQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGHQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX66QAG,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,Leadership Workshop,a154W00000926QpQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000G3d1EQAR,Leadership Workshop,01:00,false,false,true,2019-12-08T01:00:00.000+0000,2019-12-07,9:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZGHQA4,,,25,4000,3998,2,a104W00000G3d1HQAR,false,false,,,,,,5:00 PM,4:00 PM,2019-12-08T00:00:00.000+0000,2019-12-07,8:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000G3d1FQAR,false,,false,a1Y4W000002r0c5UAA,a1X4W00000QcL5IUAV,a154W00000926QpQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZGHQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3jQAG,,a1X4W00000QcL5IUAV,Beginner Workshop,a154W00000926Y2QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000G3d1EQAR,Beginner Workshop,01:00,false,false,true,2020-07-28T16:00:00.000+0000,2020-07-28,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2020-07-28T15:00:00.000+0000,2020-07-28,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y2QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3kQAG,,a1X4W00000QcL5IUAV,Conferece Check In,a154W00000926Y3QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000G3d1EQAR,Conference Check In,03:00,false,false,false,2020-07-27T17:00:00.000+0000,2020-07-27,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,9:00 AM,2020-07-27T14:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y3QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3lQAG,,a1X4W00000QcL5IUAV,Keynote Speech,a154W00000926Y4QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000G3d1EQAR,Keynote Speech,01:00,false,false,false,2020-07-27T17:00:00.000+0000,2020-07-27,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,11:00 AM,2020-07-27T16:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y4QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3mQAG,,a1X4W00000QcL5IUAV,Leadership Workshop,a154W00000926Y5QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000G3d1EQAR,Leadership Workshop,01:00,false,false,true,2020-07-27T22:00:00.000+0000,2020-07-27,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,25,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,5:00 PM,4:00 PM,2020-07-27T21:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y5QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3nQAG,,a1X4W00000QcL5IUAV,Luncheon,a154W00000926Y6QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000G3d1EQAR,Luncheon,01:15,false,false,false,2020-07-28T18:15:00.000+0000,2020-07-28,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,1:15 PM,12:00 PM,2020-07-28T17:00:00.000+0000,2020-07-28,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y6QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3oQAG,,a1X4W00000QcL5IUAV,Round Table Discussion I,a154W00000926Y7QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000G3d1EQAR,Round Table Discussion I,01:30,false,false,true,2020-07-27T20:30:00.000+0000,2020-07-27,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,,1000,1000,0,a104W00000G3d1HQAR,false,false,,,,,,3:30 PM,2:00 PM,2020-07-27T19:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y7QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3pQAG,,a1X4W00000QcL5IUAV,Round Table Discussion II,a154W00000926Y8QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000G3d1EQAR,Round Table Discussion II,01:15,false,false,true,2020-07-28T21:15:00.000+0000,2020-07-28,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,4:15 PM,3:00 PM,2020-07-28T20:00:00.000+0000,2020-07-28,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y8QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX3qQAG,,a1X4W00000QcL5IUAV,Welcome Breakfast,a154W00000926Y9QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000G3d1EQAR,Welcome Breakfast,01:00,false,false,false,2020-07-27T16:00:00.000+0000,2020-07-27,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZI4QAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2020-07-27T15:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Y9QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZI4QAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
