Id,OrderApi__Receipt_Line__c,OrderApi__Term__c,Name,OrderApi__Subscription__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Invoice_Line__c,OrderApi__Invoiced_Date__c,OrderApi__Is_Amendment__c,OrderApi__Is_Invoiced__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subtotal__c,OrderApi__Total__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Receipt_Line__r.Id,OrderApi__Term__r.Id,OrderApi__Subscription__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id
a1Q4W000003fqVuUAI,,a1H4W00000BB53LUAT,000000385,a1S4W000004D1RdUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,false,a1C4W00000845KmUAI,1,60,a1I4W00000HFZmOUAX,a1Q4W000003fqVtUAI,60,60,true,,a1H4W00000BB53LUAT,a1S4W000004D1RdUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZmOUAX,a1Q4W000003fqVtUAI
a1Q4W000003fqVvUAI,,a1H4W00000BB53LUAT,000000386,a1S4W000004D1RdUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KnUAI,1,40,a1I4W00000HFZmPUAX,a1Q4W000003fqVtUAI,40,40,false,,a1H4W00000BB53LUAT,a1S4W000004D1RdUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KnUAI,a1I4W00000HFZmPUAX,a1Q4W000003fqVtUAI
a1Q4W000003fqVwUAI,,a1H4W00000BB53MUAT,000000387,a1S4W000004D1ReUAK,2020-03-30,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,900,a1I4W00000HFZmQUAX,,900,900,false,,a1H4W00000BB53MUAT,a1S4W000004D1ReUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZmQUAX,
a1Q4W000003fqVxUAI,,a1H4W00000BB53MUAT,000000388,a1S4W000004D1ReUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,false,a1C4W00000845KmUAI,1,60,a1I4W00000HFZmRUAX,a1Q4W000003fqVwUAI,60,60,true,,a1H4W00000BB53MUAT,a1S4W000004D1ReUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZmRUAX,a1Q4W000003fqVwUAI
a1Q4W000003fqVyUAI,,a1H4W00000BB53MUAT,000000389,a1S4W000004D1ReUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KnUAI,1,40,a1I4W00000HFZmSUAX,a1Q4W000003fqVwUAI,40,40,false,,a1H4W00000BB53MUAT,a1S4W000004D1ReUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KnUAI,a1I4W00000HFZmSUAX,a1Q4W000003fqVwUAI
a1Q4W000003fqVzUAI,,a1H4W00000BB53MUAT,000000390,a1S4W000004D1ReUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFZmTUAX,a1Q4W000003fqVwUAI,150,150,false,,a1H4W00000BB53MUAT,a1S4W000004D1ReUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFZmTUAX,a1Q4W000003fqVwUAI
a1Q4W000003fqW0UAI,,a1H4W00000BB53MUAT,000000391,a1S4W000004D1ReUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZmVUAX,a1Q4W000003fqVwUAI,300,300,false,,a1H4W00000BB53MUAT,a1S4W000004D1ReUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZmVUAX,a1Q4W000003fqVwUAI
a1Q4W000003fqW1UAI,,a1H4W00000BB53MUAT,000000392,a1S4W000004D1ReUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZmYUAX,a1Q4W000003fqVwUAI,45,45,false,,a1H4W00000BB53MUAT,a1S4W000004D1ReUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZmYUAX,a1Q4W000003fqVwUAI
a1Q4W000003fqW2UAI,,a1H4W00000BB53NUAT,000000393,a1S4W000004D1RcUAK,2020-03-30,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,900,a1I4W00000HFZmZUAX,,900,900,false,,a1H4W00000BB53NUAT,a1S4W000004D1RcUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZmZUAX,
a1Q4W000003fqW3UAI,,a1H4W00000BB53NUAT,000000394,a1S4W000004D1RcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,false,a1C4W00000845KmUAI,1,60,a1I4W00000HFZmaUAH,a1Q4W000003fqW2UAI,60,60,true,,a1H4W00000BB53NUAT,a1S4W000004D1RcUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZmaUAH,a1Q4W000003fqW2UAI
a1Q4W000003fqW4UAI,,a1H4W00000BB53NUAT,000000395,a1S4W000004D1RcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,900,a1I4W00000HFZmWUAX,a1Q4W000003fqW2UAI,900,900,false,,a1H4W00000BB53NUAT,a1S4W000004D1RcUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZmWUAX,a1Q4W000003fqW2UAI
a1Q4W000003fqW5UAI,,a1H4W00000BB53NUAT,000000396,a1S4W000004D1RcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KnUAI,1,40,a1I4W00000HFZmeUAH,a1Q4W000003fqW2UAI,40,40,false,,a1H4W00000BB53NUAT,a1S4W000004D1RcUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KnUAI,a1I4W00000HFZmeUAH,a1Q4W000003fqW2UAI
a1Q4W000003fqW6UAI,,a1H4W00000BB53NUAT,000000397,a1S4W000004D1RcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFZmUUAX,a1Q4W000003fqW2UAI,150,150,false,,a1H4W00000BB53NUAT,a1S4W000004D1RcUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFZmUUAX,a1Q4W000003fqW2UAI
a1Q4W000003fqW7UAI,,a1H4W00000BB53NUAT,000000398,a1S4W000004D1RcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZmgUAH,a1Q4W000003fqW2UAI,45,45,false,,a1H4W00000BB53NUAT,a1S4W000004D1RcUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZmgUAH,a1Q4W000003fqW2UAI
a1Q4W000003fqWvUAI,,a1H4W00000BB55eUAD,000000202,a1S4W000004D1ScUAK,2015-02-24,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB55eUAD,a1S4W000004D1ScUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqWwUAI,,a1H4W00000BB54VUAT,000000203,a1S4W000004D1SdUAK,2013-11-01,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54VUAT,a1S4W000004D1SdUAK,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqWxUAI,,a1H4W00000BB54WUAT,000000204,a1S4W000004D1SeUAK,2014-08-10,1,14,13,,,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,,,0,0,false,,a1H4W00000BB54WUAT,a1S4W000004D1SeUAK,,a134W000009DZGNQA4,a154W00000926RkQAI,,,
a1Q4W000003fqWyUAI,,a1H4W00000BB54XUAT,000000205,a1S4W000004D1SfUAK,2014-08-03,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB54XUAT,a1S4W000004D1SfUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqWzUAI,,a1H4W00000BB54YUAT,000000206,a1S4W000004D1SgUAK,2016-01-20,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,150,,,150,150,false,,a1H4W00000BB54YUAT,a1S4W000004D1SgUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqX0UAI,,a1H4W00000BB54ZUAT,000000207,a1S4W000004D1ShUAK,2015-06-20,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,25,,,25,25,false,,a1H4W00000BB54ZUAT,a1S4W000004D1ShUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqX1UAI,,a1H4W00000BB54aUAD,000000208,a1S4W000004D1SiUAK,2014-02-17,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54aUAD,a1S4W000004D1SiUAK,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqX2UAI,,a1H4W00000BB54bUAD,000000209,a1S4W000004D1SjUAK,2015-04-06,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54bUAD,a1S4W000004D1SjUAK,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqX3UAI,,a1H4W00000BB54cUAD,000000210,a1S4W000004D1SkUAK,2015-04-09,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB54cUAD,a1S4W000004D1SkUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqX4UAI,,a1H4W00000BB54dUAD,000000212,a1S4W000004D1SlUAK,2015-09-18,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,250,,,250,250,false,,a1H4W00000BB54dUAD,a1S4W000004D1SlUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqX5UAI,,a1H4W00000BB54eUAD,000000213,a1S4W000004D1SmUAK,2015-10-06,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB54eUAD,a1S4W000004D1SmUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqX6UAI,,a1H4W00000BB54fUAD,000000214,a1S4W000004D1SnUAK,2016-03-09,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,50,,,50,50,false,,a1H4W00000BB54fUAD,a1S4W000004D1SnUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqX7UAI,,a1H4W00000BB54gUAD,000000215,a1S4W000004D1SoUAK,2014-02-23,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,125,,,125,125,false,,a1H4W00000BB54gUAD,a1S4W000004D1SoUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqX8UAI,,a1H4W00000BB54hUAD,000000216,a1S4W000004D1SpUAK,2014-05-02,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,25,,,25,25,false,,a1H4W00000BB54hUAD,a1S4W000004D1SpUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqX9UAI,,a1H4W00000BB54iUAD,000000217,a1S4W000004D1SqUAK,2016-06-13,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,12.5,,,12.5,12.5,false,,a1H4W00000BB54iUAD,a1S4W000004D1SqUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqXAUAY,,a1H4W00000BB54jUAD,000000218,a1S4W000004D1SrUAK,2016-03-03,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,100,,,100,100,false,,a1H4W00000BB54jUAD,a1S4W000004D1SrUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXBUAY,,a1H4W00000BB54kUAD,000000219,a1S4W000004D1SsUAK,2014-10-04,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,225,,,225,225,false,,a1H4W00000BB54kUAD,a1S4W000004D1SsUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXCUAY,,a1H4W00000BB54lUAD,000000220,a1S4W000004D1StUAK,2016-04-30,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,75,,,75,75,false,,a1H4W00000BB54lUAD,a1S4W000004D1StUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXDUAY,,a1H4W00000BB54mUAD,000000221,a1S4W000004D1SuUAK,2015-01-25,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,75,,,75,75,false,,a1H4W00000BB54mUAD,a1S4W000004D1SuUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqXEUAY,,a1H4W00000BB54nUAD,000000222,a1S4W000004D1SvUAK,2014-10-21,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,225,,,225,225,false,,a1H4W00000BB54nUAD,a1S4W000004D1SvUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXFUAY,,a1H4W00000BB54oUAD,000000223,a1S4W000004D1SwUAK,2015-05-01,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,50,,,50,50,false,,a1H4W00000BB54oUAD,a1S4W000004D1SwUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXGUAY,,a1H4W00000BB54pUAD,000000224,a1S4W000004D1SxUAK,2014-03-02,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,50,,,50,50,false,,a1H4W00000BB54pUAD,a1S4W000004D1SxUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqXHUAY,,a1H4W00000BB54qUAD,000000225,a1S4W000004D1SyUAK,2013-08-26,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54qUAD,a1S4W000004D1SyUAK,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqXIUAY,,a1H4W00000BB54rUAD,000000226,a1S4W000004D1SzUAK,2013-01-26,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54rUAD,a1S4W000004D1SzUAK,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqXJUAY,,a1H4W00000BB54sUAD,000000227,a1S4W000004D1T0UAK,2013-07-20,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,,,300,300,false,,a1H4W00000BB54sUAD,a1S4W000004D1T0UAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXKUAY,,a1H4W00000BB54tUAD,000000228,a1S4W000004D1T1UAK,2015-07-12,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,,,300,300,false,,a1H4W00000BB54tUAD,a1S4W000004D1T1UAK,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
