Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Name,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VH1yhQAD,false,0000000339,298,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL86QAE,2019-11-15,Purchase,true,a0o4W00000MOvweQAD,2020-11-14,a104W00000FuSxAQAV,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2034),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,a1S4W000003diuvUAA,300,false,0,300,,0034W00002AU8TgQAL,,hLCPmbhzFJXGoefW6r8kQnH1bXa4yZ,,a1I4W00000H4JuDUAV,,6,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,135,,60,,668,
a0y4W00000VH1yiQAD,false,0000000340,299,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL87QAE,2018-10-25,Purchase,false,a0o4W00000MOvweQAD,2019-10-24,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2036),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8TgQAL,,zA3pplSMKcbM162jyRvzGxqM61TmTT,,a1I4W00000H4JuEUAV,,7,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,60,,669,
a0y4W00000VH1yjQAD,false,0000000341,300,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL88QAE,2019-10-25,Purchase,true,a0o4W00000MOvweQAD,2020-10-24,a104W00000FuSxAQAV,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2034),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,a1S4W000003diu7UAA,300,false,0,300,,0034W00002AU8TgQAL,,esrrHtAgPMxSlsvEvxcjZdy2Ih7V4V,,a1I4W00000H4JuFUAV,,8,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,139,,60,,670,
a0y4W00000VH237QAD,false,0000000228,301,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAYQA2,2019-03-08,Authorization,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSx9QAF,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,a1C4W000006w742UAA,1,1666.67,In-Progress  Pending,a1R4W0000048ZSKUA2,,1666.67,false,0,1666.67,,0034W00002AU8T6QAL,,,,,,196,FON-International Association,4100 - Organization Membership Income,,123,544,491,FON-1 Year Calendar,,,38,,,
a0y4W00000VH238QAD,false,0000000229,302,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAZQA2,2019-03-08,Purchase,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSx9QAF,,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,2500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),true,a1C4W000006w73EUAQ,1,833.33,Success,a1R4W0000048ZSKUA2,,833.33,false,0,833.33,,0034W00002AU8T6QAL,,,,,,197,FON-International Association,4100 - Organization Membership Income,,123,543,490,FON-1 Year Calendar,,,38,,,
a0y4W00000VH239QAD,false,0000000230,303,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAaQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjpRQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,,1,200,Success,,,200,false,0,200,,0034W00002AU8WmQAL,,,,,,198,FON-International Association,4000 - Income,,118,539,,,,,238,,,
a0y4W00000VH23AQAT,false,0000000231,304,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAbQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjpRQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,,1,200,Success,,,200,false,0,200,,0034W00002AU8WnQAL,,,,,,199,FON-International Association,4000 - Income,,118,539,,,,,239,,,
a0y4W00000VH23BQAT,false,0000000232,305,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAcQAM,2019-03-13,Purchase,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA XXXX-XXXX-XXXX-1111 (Expires 4/2019),true,a1C4W000006w73dUAA,1,300,Success,a1R4W0000048ZSKUA2,,300,false,0,300,,0034W00002AU8THQA1,,,,,,200,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON-1 Year Calendar,,,240,,,
a0y4W00000VH23CQAT,false,0000000233,306,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAcQAM,2019-03-13,Purchase,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,90,VISA XXXX-XXXX-XXXX-1111 (Expires 4/2019),true,a1C4W000006w73GUAQ,1,30,Success,a1R4W0000048ZSKUA2,,30,false,0,30,a0y4W00000VH23BQAT,0034W00002AU8THQA1,,,,,,200,FON-International Association,4200 - Individual Membership Income,,119,70,528,FON-1 Year Calendar,,305,240,,,
a0y4W00000VH23DQAT,false,0000000234,307,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAcQAM,2019-03-13,Purchase,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA XXXX-XXXX-XXXX-1111 (Expires 4/2019),true,a1C4W000006w73eUAA,1,20,Success,a1R4W0000048ZSKUA2,,20,false,0,20,a0y4W00000VH23BQAT,0034W00002AU8THQA1,,,,,,200,FON-International Association,4200 - Individual Membership Income,,119,38,526,FON-1 Year Calendar,,305,240,,,
a0y4W00000VH23EQAT,false,0000000235,308,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAdQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDTQA2,a154W000008mjpkQAA,700,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W000006w73cUAA,1,700,Success,,,700,false,0,700,,,,,,,,201,FON-International Association,4000 - Income,,85,79,540,,,,,,,
a0y4W00000VH23FQAT,false,0000000236,309,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAeQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDTQA2,a154W000008mjqzQAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w74DUAQ,1,100,Success,,,100,false,0,100,,,,,,,,202,FON-International Association,1000 - Cash,,85,120,542,,,,,,,
a0y4W00000VH23GQAT,false,0000000237,310,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAeQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDTQA2,a154W000008mjqzQAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w74DUAQ,1,100,Success,,,100,false,0,100,,,,,,,,202,FON-International Association,1000 - Cash,,85,120,542,,,,,,,
a0y4W00000VH23HQAT,false,0000000238,311,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAeQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDTQA2,a154W000008mjqzQAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w74DUAQ,1,100,Success,,,100,false,0,100,,,,,,,,202,FON-International Association,1000 - Cash,,85,120,542,,,,,,,
a0y4W00000VH23IQAT,false,0000000242,312,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAfQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjp1QAA,30,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W000006w73zUAA,1,30,Success,,,30,false,0,30,,,,,,,,203,FON-International Association,4000 - Income,,116,535,348,,,,,,,
a0y4W00000VH23JQAT,false,0000000243,313,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAfQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,,,,,,,,203,FON-International Association,4000 - Income,,116,513,346,,,,,,,
a0y4W00000VH23KQAT,false,0000000244,314,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAfQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,,,,,,,203,FON-International Association,4000 - Income,,115,114,550,,,,,,,
a0y4W00000VH23LQAT,false,0000000245,315,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAgQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,,1,5,Success,,,5,false,0,5,,0034W00002AU8T6QAL,,,,,,204,FON-International Association,1100 - Accounts Receivable,,115,114,,,,,38,,,
a0y4W00000VH23MQAT,false,0000000246,316,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAgQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,,false,false,a134W000008hIDCQA2,a154W000008mjp0QAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8T6QAL,,,,,,204,FON-International Association,1100 - Accounts Receivable,,117,536,,,,,38,,,
a0y4W00000VH23NQAT,false,0000000247,317,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAhQAM,2019-03-22,Authorization,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSx9QAF,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),true,a1C4W000006w742UAA,1,1666.67,In-Progress  Pending,a1R4W0000048ZSKUA2,,1666.67,false,0,1666.67,,0034W00002AU8T6QAL,,,,,,205,FON-International Association,4100 - Organization Membership Income,,123,544,491,FON-1 Year Calendar,,,38,,,
a0y4W00000VH23OQAT,false,0000000248,318,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAiQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjpOQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),true,,1,500,Success,,,500,false,0,500,,0034W00002AU8WoQAL,,,,,,14,FON-International Association,4000 - Income,,118,378,,,,,245,,,
a0y4W00000VH23PQAT,false,0000000249,319,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAjQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,,0034W00002AU8T6QAL,,,,,,15,FON-International Association,4000 - Income,,116,513,346,,,,38,,,
a0y4W00000VH23QQAT,false,0000000250,320,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAjQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,0034W00002AU8T6QAL,,,,,,15,FON-International Association,4000 - Income,,115,114,550,,,,38,,,
a0y4W00000VH23RQAT,false,0000000251,321,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAkQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjq2QAA,50,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2032),false,a1C4W000006w74EUAQ,1,50,Success,,,50,false,0,50,,,,,,,,16,FON-International Association,4000 - Income,,116,534,347,,,,,,,
a0y4W00000VH23SQAT,false,0000000252,322,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAkQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2032),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,,,,,,,16,FON-International Association,4000 - Income,,115,114,550,,,,,,,
a0y4W00000VH23TQAT,false,0000000253,323,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAlQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjpMQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,,1,100,Success,,,100,false,0,100,,0034W00002AU8TPQA1,,,,,,17,FON-International Association,4000 - Income,,118,538,,,,,247,,,
a0y4W00000VH23UQAT,false,0000000254,324,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAlQAM,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjqqQAA,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,,1,100,Success,,,100,false,0,100,,0034W00002AU8TPQA1,,,,,,17,FON-International Association,4000 - Income,,118,375,,,,,247,,,
a0y4W00000VH21TQAT,false,0000000342,325,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL89QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,a124W00000LbEouQAF,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA  (Expires 1/2036),false,,1,25,Success,,,25,false,0,25,,0034W00002AU8TgQAL,a114W00000LFqFKQA1,,,a1I4W00000H4JuGUAV,,9,FON-International Association,1100 - Accounts Receivable,221,116,513,,,,,60,232,671,
a0y4W00000VH21UQAT,false,0000000343,326,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL89QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,a124W00000LbEouQAF,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2036),false,,1,5,Success,,,5,false,0,5,,0034W00002AU8TgQAL,a114W00000LFqFLQA1,,,a1I4W00000H4JuHUAV,,9,FON-International Association,1100 - Accounts Receivable,221,115,114,,,,,60,233,672,
a0y4W00000VH1ykQAD,false,0000000344,327,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8BQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA  (Expires 1/2037),false,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,,0034W00002AU8TgQAL,,zhLEBLNaoVmrJ6AOMgEDYCBb2072T8,,a1I4W00000H4JuIUAV,,10,FON-International Association,4000 - Income,,116,513,346,,,,60,,673,
a0y4W00000VH1ylQAD,false,0000000345,328,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8BQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxEQAV,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2037),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,0034W00002AU8TgQAL,,DSVdF9j3DqF8USEJiKnbJAusmJCyhk,,a1I4W00000H4JuJUAV,,10,FON-International Association,6055 - Shipping,,115,114,550,,,,60,,741,
a0y4W00000VH1ymQAD,false,0000000346,329,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8AQAU,2019-11-15,Purchase,true,a0o4W00000MOvweQAD,2020-11-14,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2031),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8TgQAL,,plZ1Tj8fRFoa6n1XmYrtNVHWJeurqv,,a1I4W00000H4JuKUAV,,11,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,60,,742,
a0y4W00000VH1ynQAD,false,0000000347,330,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8CQAU,2019-11-15,Credit,true,a0o4W00000MOvweQAD,2020-11-14,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2031),true,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,a0y4W00000VH1ymQAD,0034W00002AU8TgQAL,,JldRfJVkb7YmmkymHzVAfQTCa4k79z,,a1I4W00000H4JuKUAV,,12,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,329,60,,742,
a0y4W00000VH1yoQAD,false,0000000348,331,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8DQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA  (Expires 1/2030),false,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,,0034W00002AU8TgQAL,,KMqeo5IuqhaCSU2aOsKsv8bDYHRPVH,,a1I4W00000H4JuLUAV,,24,FON-International Association,4000 - Income,,116,513,346,,,,60,,743,
a0y4W00000VH1ypQAD,false,0000000349,332,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8DQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxEQAV,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2030),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,0034W00002AU8TgQAL,,YDLXvFl3ya6peHb2v4SIjJCPxDrCEv,,a1I4W00000H4JuMUAV,,24,FON-International Association,6055 - Shipping,,115,114,550,,,,60,,744,
a0y4W00000VH1yqQAD,false,0000000350,333,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8EQAU,,Credit,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA  (Expires 1/2030),true,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH1yoQAD,0034W00002AU8TgQAL,,0uALjnqzt4n68Lou3KvLbBjWbMiWjs,,a1I4W00000H4JuLUAV,,25,FON-International Association,4000 - Income,,116,513,346,,,331,60,,743,
a0y4W00000VH1yrQAD,false,0000000351,334,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8EQAU,,Credit,true,a0o4W00000MOvweQAD,,a104W00000FuSxEQAV,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2030),true,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,a0y4W00000VH1ypQAD,0034W00002AU8TgQAL,,u1kSwkgaXu8jsHVNojuFa8JB1P5vOU,,a1I4W00000H4JuMUAV,,25,FON-International Association,6055 - Shipping,,115,114,550,,,332,60,,744,
a0y4W00000VH1ysQAD,false,0000000352,335,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA  (Expires 1/2031),false,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,,0034W00002AU8TgQAL,,AErSPfA77ZZ0mdNvIbiFTqd2Zfd4Q4,,a1I4W00000H4JuNUAV,,26,FON-International Association,4000 - Income,,116,513,346,,,,60,,745,
a0y4W00000VH1ytQAD,false,0000000353,336,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxEQAV,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2031),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,0034W00002AU8TgQAL,,ArauqnEExJFtIkpjGd1GGKFXb8BZMk,,a1I4W00000H4JuOUAV,,26,FON-International Association,6055 - Shipping,,115,114,550,,,,60,,746,
a0y4W00000VH21XQAT,false,0000000355,337,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8JQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,a124W00000LbEovQAF,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2026),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8TgQAL,a114W00000LFqFMQA1,,,a1I4W00000H4JuPUAV,,28,FON-International Association,1100 - Accounts Receivable,222,119,546,,,,,60,234,747,
a0y4W00000VH21VQAT,false,0000000356,338,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8GQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,a124W00000LbEowQAF,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2033),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8TgQAL,a114W00000LFqFOQA1,,,a1I4W00000H4JuQUAV,,29,FON-International Association,1100 - Accounts Receivable,245,119,546,,,,,60,311,748,
a0y4W00000VH21WQAT,false,0000000358,339,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8HQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,a124W00000LbEowQAF,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2033),false,,1,300,Success,,,300,false,0,300,,0034W00002AU8TgQAL,a114W00000LFqFOQA1,,,a1I4W00000H4JuQUAV,,30,FON-International Association,1100 - Accounts Receivable,245,119,546,,,,,60,311,748,
a0y4W00000VH1yuQAD,false,0000000357,340,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL8KQAU,,Credit,true,a0o4W00000MOvweQAD,,a104W00000FuSwkQAF,a124W00000LbEowQAF,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2033),true,,1,100,Success,,,100,false,0,100,a0y4W00000VH21VQAT,0034W00002AU8TgQAL,a114W00000LFqFOQA1,FrhYC3o7JLi8DDTmqGwb8YuApplECf,,a1I4W00000H4JuQUAV,,31,FON-International Association,1100 - Accounts Receivable,245,119,546,,,,338,60,311,748,
