Id,Name,External_Id__c,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1U4W000009M3zXUAS,0000010227,785,a1V4W00000FrBO4UAN,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-04-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2706,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zYUAS,0000010228,786,a1V4W00000FrBO4UAN,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2706,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zZUAS,0000010229,787,a1V4W00000FrBO5UAN,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-05-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2707,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zaUAC,0000010230,1293,a1V4W00000FrBO5UAN,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2707,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zbUAC,0000010231,1294,a1V4W00000FrBO6UAN,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-06-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2708,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zcUAC,0000010232,1295,a1V4W00000FrBO6UAN,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2708,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zdUAC,0000010233,1296,a1V4W00000FrBO7UAN,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-07-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2709,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zeUAC,0000010234,1297,a1V4W00000FrBO7UAN,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2709,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zfUAC,0000010235,1298,a1V4W00000FrBO8UAN,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-08-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2710,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zgUAC,0000010236,1299,a1V4W00000FrBO8UAN,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2710,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zhUAC,0000010237,1300,a1V4W00000FrBO9UAN,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-09-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2711,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3ziUAC,0000010238,1301,a1V4W00000FrBO9UAN,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2711,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zjUAC,0000010239,1302,a1V4W00000FrBOAUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-10-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2712,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zkUAC,0000010240,1303,a1V4W00000FrBOAUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2712,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zlUAC,0000010241,1304,a1V4W00000FrBOBUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-11-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2713,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zmUAC,0000010242,1305,a1V4W00000FrBOBUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2713,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3znUAC,0000010243,1306,a1V4W00000FrBOCUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-12-31,46.27,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2957,FON-International Association,a104W00000G3d1aQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zoUAC,0000010244,1307,a1V4W00000FrBOCUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.27,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlyQAB,a124W00000MTdetQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2957,FON-International Association,a104W00000G3d1eQAB,245,293,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zpUAC,0000010245,1308,a1V4W00000FrBODUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-04-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2958,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zqUAC,0000010246,1309,a1V4W00000FrBODUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2958,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zrUAC,0000010247,1310,a1V4W00000FrBOEUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-05-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2959,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zsUAC,0000010248,1311,a1V4W00000FrBOEUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2959,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3ztUAC,0000010249,1312,a1V4W00000FrBOFUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-06-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2960,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zuUAC,0000010250,1811,a1V4W00000FrBOFUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2960,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zvUAC,0000010251,1812,a1V4W00000FrBOGUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-07-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2961,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zwUAC,0000010252,1813,a1V4W00000FrBOGUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2961,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zxUAC,0000010253,1814,a1V4W00000FrBOHUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-08-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2962,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zyUAC,0000010254,1815,a1V4W00000FrBOHUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2962,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M3zzUAC,0000010255,1816,a1V4W00000FrBOIUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-09-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2963,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M400UAC,0000010256,1817,a1V4W00000FrBOIUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2963,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M401UAC,0000010257,1818,a1V4W00000FrBOJUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-10-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2964,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M402UAC,0000010258,1819,a1V4W00000FrBOJUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2964,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M403UAC,0000010259,1820,a1V4W00000FrBOKUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-11-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2965,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M404UAC,0000010260,1821,a1V4W00000FrBOKUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2965,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M405UAC,0000010261,1822,a1V4W00000FrBOLUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-12-31,46.27,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2966,FON-International Association,a104W00000G3d1aQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M406UAC,0000010262,1823,a1V4W00000FrBOLUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.27,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqlzQAB,a124W00000MTdfJQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2966,FON-International Association,a104W00000G3d1eQAB,246,294,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M407UAC,0000010263,1824,a1V4W00000FrBOMUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-04-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2967,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M408UAC,0000010264,1825,a1V4W00000FrBOMUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2967,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M409UAC,0000010265,1826,a1V4W00000FrBONUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-05-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2968,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40AUAS,0000010266,1827,a1V4W00000FrBONUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2968,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40BUAS,0000010267,1828,a1V4W00000FrBOOUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-06-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2969,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40CUAS,0000010268,1829,a1V4W00000FrBOOUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2969,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40DUAS,0000010269,1830,a1V4W00000FrBOPUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-07-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2970,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40EUAS,0000010270,2330,a1V4W00000FrBOPUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2970,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40FUAS,0000010271,2331,a1V4W00000FrBOQUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-08-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2971,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40GUAS,0000010272,2332,a1V4W00000FrBOQUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2971,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40HUAS,0000010273,2333,a1V4W00000FrBORUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-09-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2972,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40IUAS,0000010274,2334,a1V4W00000FrBORUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2972,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40JUAS,0000010275,2335,a1V4W00000FrBOSUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-10-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2973,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40KUAS,0000010276,2336,a1V4W00000FrBOSUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2973,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40LUAS,0000010277,2337,a1V4W00000FrBOTUA3,2020-04-20,true,a0o4W00000M5SknQAF,0,2020-11-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2974,FON-International Association,a104W00000G3d1aQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
a1U4W000009M40MUAS,0000010278,2338,a1V4W00000FrBOTUA3,2020-04-20,true,a0o4W00000M5SknQAF,46.3,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqm0QAB,a124W00000MTdfKQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnxUAH,,a1R4W000004PyfRUAS,,Receivable,,,2974,FON-International Association,a104W00000G3d1eQAB,247,295,159,186,,,1310,,a1R4W000004PyfRUAS,,,
