Id,Name,External_Id__c,OrderApi__Current_Num_Available__c,OrderApi__End_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Default__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Limit_Per_Account__c,OrderApi__Limit_Per_Contact__c,OrderApi__Max_Assignments__c,OrderApi__Max_Num_Available__c,OrderApi__Max_Quantity__c,OrderApi__Min_Assignments__c,OrderApi__Min_Quantity__c,OrderApi__Num_Times_Used__c,OrderApi__Price__c,OrderApi__Required_Badge_Types__c,OrderApi__Required_Source_Codes__c,OrderApi__Required_Subscription_Plans__c,OrderApi__Start_Date__c,EventApi__Schedule_Item__c,PriceApi__Bulk_Price_Rule__c,EventApi__Is_Early_Bird_Price__c,EventApi__Is_On_Site_Price__c,OrderApi__Is_Promotional_Price__c,OrderApi__Tax_Inclusive_Price__c,OrderApi__Additional_Currencies_JSON__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,EventApi__Schedule_Item__r.External_Id__c,PriceApi__Bulk_Price_Rule__r.Id
a1C4W00000845VpUAI,NewMember,498,,,true,false,,a154W00000926SYQAY,,,,,,,,0,100,,a1N4W000009DkTRUA0,,,,,false,false,false,100,,,470,,
a1C4W00000845VqUAI,NewMember,499,,,true,false,,a154W00000926SaQAI,,,,,,,,0,900,,a1N4W000009DkTRUA0,,,,,false,false,false,900,,,471,,
a1C4W00000845VrUAI,Early Bird Price,500,,2019-01-16,false,false,,a154W00000926RYQAY,,,,,,,,0,80,,,,2019-01-01,,,true,false,false,80,,,415,,
a1C4W00000845KjUAI,DEFAULT,501,,,true,true,,a154W00000926RTQAY,,,,,,,,2,50,,,,,,,false,false,false,50,,,653,,
a1C4W00000845N9UAI,DEFAULT,502,,,true,true,,a154W00000926W1QAI,,,,,,,,0,100,,,,,,,false,false,false,100,,,143,,
a1C4W00000845NAUAY,DEFAULT,503,,,true,true,,a154W00000926W2QAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,144,,
a1C4W00000845NBUAY,Member VIP Registration,504,,,true,false,,a154W00000926W2QAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,144,,
a1C4W00000845NCUAY,DEFAULT,505,,,true,true,,a154W00000926W3QAI,,,,,,,,0,25,,,,,a1d4W00000jHX2XQAW,,false,false,false,25,,,80,80,
a1C4W00000845NDUAY,DEFAULT,506,,,true,true,,a154W00000926W4QAI,,,,,,,,0,25,,,,,a1d4W00000jHX2YQAW,,false,false,false,25,,,81,81,
a1C4W00000845NEUAY,DEFAULT,507,,,true,true,,a154W00000926W5QAI,,,,,,,,0,0,,,,,a1d4W00000jHX2ZQAW,,false,false,false,0,,,91,91,
a1C4W00000845NFUAY,DEFAULT,508,,,true,true,,a154W00000926W6QAI,,,,,,,,0,0,,,,,a1d4W00000jHX2aQAG,,false,false,false,0,,,92,92,
a1C4W00000845NGUAY,DEFAULT,509,,,true,true,,a154W00000926W7QAI,,,,,,,,0,25,,,,,a1d4W00000jHX2bQAG,,false,false,false,25,,,93,93,
a1C4W00000845NHUAY,DEFAULT,510,,,true,true,,a154W00000926W8QAI,,,,,,,,0,0,,,,,a1d4W00000jHX2cQAG,,false,false,false,0,,,94,94,
a1C4W00000845NIUAY,DEFAULT,511,,,true,true,,a154W00000926W9QAI,,,,,,,,0,0,,,,,a1d4W00000jHX2dQAG,,false,false,false,0,,,95,95,
a1C4W00000845NJUAY,DEFAULT,512,,,true,true,,a154W00000926WAQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2eQAG,,false,false,false,0,,,96,96,
a1C4W00000845NKUAY,DEFAULT,513,,,true,true,,a154W00000926WBQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2fQAG,,false,false,false,0,,,97,97,
a1C4W00000845NLUAY,DEFAULT,514,,,true,true,,a154W00000926WCQAY,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,85,,
a1C4W00000845NMUAY,DEFAULT,515,,,true,true,,a154W00000926WDQAY,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,86,,
a1C4W00000845NNUAY,DEFAULT,516,,,true,true,,a154W00000926WEQAY,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,87,,
a1C4W00000845NOUAY,DEFAULT,517,,,true,true,,a154W00000926WFQAY,,,,,,,,0,100,,,,,,,false,false,false,100,,,192,,
a1C4W00000845NPUAY,DEFAULT,518,,,true,true,,a154W00000926WGQAY,,,,,,,,0,200,,,,,,,false,false,false,200,,,193,,
a1C4W00000845NQUAY,Member VIP Registration,519,,,true,false,,a154W00000926WGQAY,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,193,,
a1C4W00000845NRUAY,DEFAULT,520,,,true,true,,a154W00000926WHQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2gQAG,,false,false,false,25,,,98,98,
a1C4W00000845NSUAY,DEFAULT,521,,,true,true,,a154W00000926WIQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2hQAG,,false,false,false,25,,,99,99,
a1C4W00000845NTUAY,DEFAULT,522,,,true,true,,a154W00000926WJQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2iQAG,,false,false,false,0,,,109,109,
a1C4W00000845NUUAY,DEFAULT,523,,,true,true,,a154W00000926WKQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2jQAG,,false,false,false,0,,,110,110,
a1C4W00000845NVUAY,DEFAULT,524,,,true,true,,a154W00000926WLQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2kQAG,,false,false,false,25,,,111,111,
a1C4W00000845NWUAY,DEFAULT,525,,,true,true,,a154W00000926WMQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2lQAG,,false,false,false,0,,,112,112,
a1C4W00000845NXUAY,DEFAULT,526,,,true,true,,a154W00000926WNQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2mQAG,,false,false,false,0,,,113,113,
a1C4W00000845NYUAY,DEFAULT,527,,,true,true,,a154W00000926WOQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2nQAG,,false,false,false,0,,,114,114,
a1C4W00000845NZUAY,DEFAULT,528,,,true,true,,a154W00000926WPQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2oQAG,,false,false,false,0,,,115,115,
a1C4W00000845NaUAI,DEFAULT,529,,,true,true,,a154W00000926WQQAY,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,88,,
a1C4W00000845NbUAI,DEFAULT,530,,,true,true,,a154W00000926WRQAY,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,89,,
a1C4W00000845NcUAI,DEFAULT,531,,,true,true,,a154W00000926WSQAY,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,90,,
a1C4W00000845NdUAI,DEFAULT,532,,,true,true,,a154W00000926WTQAY,,,,,,,,0,100,,,,,,,false,false,false,100,,,266,,
a1C4W00000845NeUAI,DEFAULT,533,,,true,true,,a154W00000926WUQAY,,,,,,,,0,200,,,,,,,false,false,false,200,,,267,,
a1C4W00000845NfUAI,Member VIP Registration,534,,,true,false,,a154W00000926WUQAY,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,267,,
a1C4W00000845NgUAI,DEFAULT,535,,,true,true,,a154W00000926WVQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2pQAG,,false,false,false,25,,,116,116,
a1C4W00000845NhUAI,DEFAULT,536,,,true,true,,a154W00000926WWQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2qQAG,,false,false,false,25,,,117,117,
a1C4W00000845LGUAY,DEFAULT,537,,,true,true,,a154W00000926SiQAI,,,,,,,,2,100,,,,,,,false,false,false,100,,,692,,
a1C4W00000845VsUAI,DEFAULT,538,,,true,true,,a154W00000926c5QAA,,,,,,,,0,200,,,,,,,false,false,false,200,,,693,,
a1C4W00000845LBUAY,DEFAULT,539,,,true,true,,a154W00000926ScQAI,,,,,,,,1,500,,,,,,,false,false,false,500,,,694,,
a1C4W00000845VtUAI,DEFAULT,540,,,true,true,,a154W00000926SkQAI,,,,,,,,0,1000,,,,,,,false,false,false,1000,,,695,,
a1C4W00000845KcUAI,DEFAULT,541,,,true,true,,a154W00000926ROQAY,,,,,,,,2,895,,,,,,,false,false,false,895,,,696,,
a1C4W00000845KTUAY,DEFAULT,542,,,true,true,,a154W00000926RBQAY,,,,,,,,3,995,,,,,,,false,false,false,995,,,697,,
a1C4W00000845LOUAY,DEFAULT,543,,,true,true,,a154W00000926QwQAI,,,,,,,,0,975,,,,,,,false,false,false,975,,,698,,
a1C4W00000845VuUAI,DEFAULT,544,,,true,true,,a154W00000926UUQAY,,,,,,,,0,1075,,,,,,,false,false,false,1075,,,699,,
a1C4W00000845KmUAI,DEFAULT,545,,,true,true,,a154W00000926R0QAI,,,,,,,,12,60,,,,,,,false,false,false,60,,,700,,
a1C4W00000845LSUAY,Source Code/Discount Code,546,,,true,false,,a154W00000926QuQAI,,,,,,,,0,50,,a1N4W000009DkTPUA0,,,,,false,false,false,50,,,650,,
a1C4W00000845KOUAY,DEFAULT,547,,,true,true,,a154W00000926R1QAI,,,,,,,,6,90,,,,,,,false,false,false,90,,,701,,
a1C4W00000845LUUAY,Orgizational Member Price Rule,548,,,true,false,,a154W00000926REQAY,,,,,,,,0,20,a0k4W00000DtAGVQA3,,,,,,false,false,false,20,,,568,,
a1C4W00000845VvUAI,DEFAULT,549,,,true,true,,a154W00000926RiQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,702,,
a1C4W00000845VwUAI,DEFAULT,550,,,true,true,,a154W00000926c6QAA,,,,,,,,0,0,,,,,,,false,false,false,0,,,39,,
a1C4W00000845VxUAI,DEFAULT,551,,,true,true,,a154W00000926SfQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,40,,
a1C4W00000845VyUAI,DEFAULT,552,,,true,true,,a154W00000926c7QAA,,,,,,,,0,120,,,,,,,false,false,false,120,,,41,,
a1C4W00000845VzUAI,DEFAULT,553,,,true,true,,a154W00000926SnQAI,,,,,,,,0,2000,,,,,,,false,false,false,2000,,,42,,
a1C4W00000845KSUAY,DEFAULT,554,,,true,true,,a154W00000926RGQAY,,,,,,,,1,3500,,,,,,,false,false,false,3500,,,43,,
a1C4W00000845KiUAI,1 Year Price,555,,,true,false,,a154W00000926RDQAY,,,,,,,,6,25,,,a1R4W000004PyfOUAS,,,,false,false,false,25,,,609,,
a1C4W00000845W0UAI,2 Year Price,556,,,true,false,,a154W00000926RDQAY,,,,,,,,0,45,,,a1R4W000004PyfPUAS,,,,false,false,false,45,,,609,,
a1C4W00000845W1UAI,DEFAULT,557,,,true,true,,a154W00000926c8QAA,,,,,,,,0,0,,,,,,,false,false,false,0,,,44,,
a1C4W00000845W2UAI,DEFAULT,558,,,true,true,,a154W00000926RjQAI,,,,,,,,0,10,,,,,,,false,false,false,10,,,45,,
a1C4W00000845KkUAI,DEFAULT,559,,,true,true,,a154W00000926RVQAY,,,,,,,,2,700,,,,,,,false,false,false,700,,,46,,
a1C4W00000845W3UAI,DEFAULT,560,,,true,true,,a154W00000926c9QAA,,,,,,,,0,90,,,,,,,false,false,false,90,,,47,,
a1C4W00000845LLUAY,DEFAULT,561,,,true,true,,a154W00000926SqQAI,,,,,,,,3,100,,,,,,,false,false,false,100,,,48,,
a1C4W00000845W4UAI,DEFAULT,562,,,true,true,,a154W00000926cAQAQ,,,,,,,,0,90,,,,,,,false,false,false,90,,,49,,
a1C4W00000845W5UAI,Member Pricing,563,,,false,false,,a154W00000926RVQAY,,,,,,,,0,600,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,,false,false,false,600,,,46,,
a1C4W00000845W6UAI,Member Pricing,564,,,false,false,,a154W00000926SqQAI,,,,,,,,0,80,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,,false,false,false,80,,,48,,
a1C4W00000845W7UAI,Discount code,565,,,true,false,,a154W00000926RYQAY,,,,,,,,0,70,,a1N4W000009DkTPUA0,,,,,false,false,false,70,,,415,,
a1C4W00000845W8UAI,DEFAULT,566,,,true,true,,a154W00000926UWQAY,,,,,,,,0,80,,,,,,,false,false,false,80,,,87,,
a1C4W00000845W9UAI,DEFAULT,567,,,true,true,,a154W00000926UVQAY,,,,,,,,0,60,,,,,,,false,false,false,60,,,88,,
a1C4W00000845KRUAY,DEFAULT,568,,,true,true,,a154W00000926QnQAI,,,,,,,,16,5,,,,,,,false,false,false,5,,,89,,
a1C4W00000845WAUAY,DEFAULT,569,,,true,true,,a154W00000926cBQAQ,,,,,,,,0,5,,,,,,,false,false,false,5,,,90,,
a1C4W00000845LHUAY,DEFAULT,570,,,true,true,,a154W00000926SjQAI,,,,,,,,1,5,,,,,,,false,false,false,5,,,91,,
a1C4W00000845WBUAY,DEFAULT,571,,,true,true,,a154W00000926cCQAQ,,,,,,,,0,5,,,,,,,false,false,false,5,,,92,,
a1C4W00000845WCUAY,DEFAULT,572,,,true,true,,a154W00000926cDQAQ,,,,,,,,0,0,,,,,,,false,false,false,0,,,93,,
a1C4W00000845NiUAI,DEFAULT,573,,,true,true,,a154W00000926WXQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2rQAG,,false,false,false,0,,,127,127,
a1C4W00000845NjUAI,DEFAULT,574,,,true,true,,a154W00000926WYQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2sQAG,,false,false,false,0,,,128,128,
a1C4W00000845NkUAI,DEFAULT,575,,,true,true,,a154W00000926WZQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2tQAG,,false,false,false,25,,,129,129,
a1C4W00000845NlUAI,DEFAULT,576,,,true,true,,a154W00000926WaQAI,,,,,,,,0,0,,,,,a1d4W00000jHX2uQAG,,false,false,false,0,,,130,130,
a1C4W00000845NmUAI,DEFAULT,577,,,true,true,,a154W00000926WbQAI,,,,,,,,0,0,,,,,a1d4W00000jHX2vQAG,,false,false,false,0,,,131,131,
a1C4W00000845NnUAI,DEFAULT,578,,,true,true,,a154W00000926WcQAI,,,,,,,,0,0,,,,,a1d4W00000jHX2wQAG,,false,false,false,0,,,132,132,
a1C4W00000845NoUAI,DEFAULT,579,,,true,true,,a154W00000926WdQAI,,,,,,,,0,0,,,,,a1d4W00000jHX2xQAG,,false,false,false,0,,,133,133,
a1C4W00000845NpUAI,DEFAULT,580,,,true,true,,a154W00000926WeQAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,91,,
a1C4W00000845NqUAI,DEFAULT,581,,,true,true,,a154W00000926WfQAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,92,,
a1C4W00000845NrUAI,DEFAULT,582,,,true,true,,a154W00000926WgQAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,93,,
a1C4W00000845NsUAI,DEFAULT,583,,,true,true,,a154W00000926WhQAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,94,,
a1C4W00000845NtUAI,DEFAULT,584,,,true,true,,a154W00000926WiQAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,95,,
a1C4W00000845NuUAI,DEFAULT,585,,,true,true,,a154W00000926WjQAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,96,,
a1C4W00000845NvUAI,DEFAULT,586,,,true,true,,a154W00000926WkQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,314,,
a1C4W00000845NwUAI,DEFAULT,587,,,true,true,,a154W00000926WlQAI,,,,,,,,0,100,,,,,,,false,false,false,100,,,315,,
a1C4W00000845NxUAI,DEFAULT,588,,,true,true,,a154W00000926WmQAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,347,,
a1C4W00000845NyUAI,Member VIP Registration,589,,,true,false,,a154W00000926WmQAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,347,,
a1C4W00000845NzUAI,DEFAULT,590,,,true,true,,a154W00000926WnQAI,,,,,,,,0,25,,,,,a1d4W00000jHX2yQAG,,false,false,false,25,,,134,134,
a1C4W00000845O0UAI,DEFAULT,591,,,true,true,,a154W00000926WoQAI,,,,,,,,0,25,,,,,a1d4W00000jHX2zQAG,,false,false,false,25,,,135,135,
a1C4W00000845O1UAI,DEFAULT,592,,,true,true,,a154W00000926WpQAI,,,,,,,,0,0,,,,,a1d4W00000jHX30QAG,,false,false,false,0,,,145,145,
a1C4W00000845O2UAI,DEFAULT,593,,,true,true,,a154W00000926WqQAI,,,,,,,,0,0,,,,,a1d4W00000jHX31QAG,,false,false,false,0,,,146,146,
a1C4W00000845O3UAI,DEFAULT,594,,,true,true,,a154W00000926WrQAI,,,,,,,,0,25,,,,,a1d4W00000jHX32QAG,,false,false,false,25,,,147,147,
a1C4W00000845O4UAI,DEFAULT,595,,,true,true,,a154W00000926WsQAI,,,,,,,,0,0,,,,,a1d4W00000jHX33QAG,,false,false,false,0,,,148,148,
a1C4W00000845O5UAI,DEFAULT,596,,,true,true,,a154W00000926WtQAI,,,,,,,,0,0,,,,,a1d4W00000jHX34QAG,,false,false,false,0,,,149,149,
a1C4W00000845O6UAI,DEFAULT,597,,,true,true,,a154W00000926WuQAI,,,,,,,,0,0,,,,,a1d4W00000jHX35QAG,,false,false,false,0,,,150,150,
a1C4W00000845O7UAI,DEFAULT,598,,,true,true,,a154W00000926WvQAI,,,,,,,,0,0,,,,,a1d4W00000jHX36QAG,,false,false,false,0,,,151,151,
a1C4W00000845O8UAI,DEFAULT,599,,,true,true,,a154W00000926WzQAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,100,,
a1C4W00000845O9UAI,DEFAULT,600,,,true,true,,a154W00000926X0QAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,101,,
a1C4W00000845OAUAY,DEFAULT,601,,,true,true,,a154W00000926X1QAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,102,,
a1C4W00000845OBUAY,DEFAULT,602,,,true,true,,a154W00000926WwQAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,97,,
a1C4W00000845OCUAY,DEFAULT,603,,,true,true,,a154W00000926WxQAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,98,,
a1C4W00000845ODUAY,DEFAULT,604,,,true,true,,a154W00000926WyQAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,99,,
a1C4W00000845OEUAY,DEFAULT,605,,,true,true,,a154W00000926X2QAI,,,,,,,,0,100,,,,,,,false,false,false,100,,,400,,
a1C4W00000845OFUAY,DEFAULT,606,,,true,true,,a154W00000926X3QAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,401,,
a1C4W00000845OGUAY,Member VIP Registration,607,,,true,false,,a154W00000926X3QAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,401,,
a1C4W00000845L8UAI,DEFAULT,608,,,true,true,,a154W00000926UXQAY,,,,,,,,1,6,,,,,,,false,false,false,6,,,94,,
a1C4W00000845WDUAY,DEFAULT,609,,,true,true,,a154W00000926cEQAQ,,,,,,,,0,9,,,,,,,false,false,false,9,,,95,,
a1C4W00000845WEUAY,With Discount Code,610,,,true,false,,a154W00000926QlQAI,,,,,,,,0,0,,a1N4W000009DkTQUA0,,,,,false,false,false,0,,,691,,
a1C4W00000845WFUAY,Reduced Price - More than 5 Items,611,,,true,false,,a154W00000926RbQAI,,,,,100,,5,0,2,,,,,,,false,false,false,2,,,567,,
a1C4W00000845WGUAY,Member Pricing,612,,,true,false,,a154W00000926RmQAI,,,,,,,,0,2,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,,false,false,false,2,,,28,,
a1C4W00000845KlUAI,DEFAULT,613,,,true,true,,a154W00000926QzQAI,,,,,,,,11,900,,,,,,,false,false,false,990,,,96,,
a1C4W00000845ToUAI,Northern Virginia,614,,,true,false,,a154W00000926R1QAI,,,,,,,,0,80,,,,,,,false,false,false,80,,,701,,
a1C4W00000845LVUAY,California,615,,,true,false,,a154W00000926R1QAI,,,,,,,,1,70,,,,,,,false,false,false,70,,,701,,
a1C4W00000845KPUAY,New York,616,,,true,false,,a154W00000926R1QAI,,,,,,,,1,60,,,,,,,false,false,false,60,,,701,,
a1C4W00000845TpUAI,Arlington,617,,,true,false,,a154W00000926R0QAI,,,,,,,,0,40,,,,,,,false,false,false,40,,,700,,
a1C4W00000845LPUAY,Los Angeles,618,,,true,false,,a154W00000926R0QAI,,,,,,,,0,30,,,,,,,false,false,false,30,,,700,,
a1C4W00000845LQUAY,New York,619,,,true,false,,a154W00000926R0QAI,,,,,,,,0,20,,,,,,,false,false,false,20,,,700,,
a1C4W00000845KdUAI,DEFAULT,620,,,true,true,,a154W00000926QxQAI,,,,,,,,7,100,,,,,,,false,false,false,100,,,294,,
a1C4W00000845WHUAY,DEFAULT,621,,,true,true,,a154W00000926bFQAQ,,,,,,,,0,90,,,,,,,false,false,false,90,,,326,,
a1C4W00000845LIUAY,DEFAULT,622,,,true,true,,a154W00000926SlQAI,,,,,,,,2,200,,,,,,,false,false,false,200,,,327,,
a1C4W00000845WIUAY,Early Bird Price,623,,2019-01-17,false,false,,a154W00000926QxQAI,,,,,,,,0,80,,,,2019-01-02,,,true,false,false,80,,,294,,
a1C4W00000845WJUAY,Discount code,624,,,true,false,,a154W00000926QxQAI,,,,,,,,0,70,,a1N4W000009DkTPUA0,,,,,false,false,false,70,,,294,,
a1C4W00000845WKUAY,DEFAULT,625,,,true,true,,a154W00000926bGQAQ,,,,,,,,0,5000,,,,,,,false,false,false,5000,,,112,,
a1C4W00000845WLUAY,DEFAULT,626,,,true,true,,a154W00000926bHQAQ,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,113,,
a1C4W00000845WMUAY,DEFAULT,627,,,true,true,,a154W00000926bIQAQ,,,,,,,,2,7500,,,,,,,false,false,false,7500,,,114,,
a1C4W00000845L4UAI,DEFAULT,628,,,true,true,,a154W00000926QyQAI,,,,,,,,4,100,,,,,,,false,false,false,100,,,331,,
a1C4W00000845WNUAY,DEFAULT,629,,,true,true,,a154W00000926bJQAQ,,,,,,,,0,700,,,,,,,false,false,false,700,,,332,,
a1C4W00000845WOUAY,Member Pricing,630,,,false,false,,a154W00000926QyQAI,,,,,,,,0,80,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,,false,false,false,80,,,331,,
a1C4W00000845WPUAY,Member Pricing,631,,,false,false,,a154W00000926bJQAQ,,,,,,,,0,600,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,,false,false,false,600,,,332,,
a1C4W00000845WQUAY,DEFAULT,632,,,true,true,,a154W00000926R5QAI,,,,,,,,0,10,,,,,,,false,false,false,10,,,333,,
a1C4W00000845WRUAY,DEFAULT,633,,,true,true,,a154W00000926bKQAQ,,,,,,,,0,0,,,,,,,false,false,false,0,,,334,,
a1C4W00000845WSUAY,DEFAULT,634,,,true,true,,a154W00000926bLQAQ,,,,,,,,0,0,,,,,a1d4W00000jHX5hQAG,,false,false,false,0,,,251,251,
a1C4W00000845WTUAY,DEFAULT,635,,,true,true,,a154W00000926bMQAQ,,,,,,,,0,0,,,,,a1d4W00000jHX5iQAG,,false,false,false,0,,,252,252,
a1C4W00000845WUUAY,DEFAULT,636,,,true,true,,a154W00000926bNQAQ,,,,,,,,0,0,,,,,a1d4W00000jHX5jQAG,,false,false,false,0,,,253,253,
a1C4W00000845KgUAI,DEFAULT,637,,,true,true,,a154W00000926RPQAY,,,,,,,,2,25,,,,,a1d4W00000jHX5kQAG,,false,false,false,25,,,254,254,
a1C4W00000845KfUAI,DEFAULT,638,,,true,true,,a154W00000926RQQAY,,,,,,,,3,25,,,,,a1d4W00000jHX5lQAG,,false,false,false,25,,,255,255,
a1C4W00000845WVUAY,DEFAULT,639,,,true,true,,a154W00000926bOQAQ,,,,,,,,0,0,,,,,a1d4W00000jHX5mQAG,,false,false,false,0,,,267,267,
a1C4W00000845KhUAI,DEFAULT,640,,,true,true,,a154W00000926RSQAY,,,,,,,,2,0,,,,,a1d4W00000jHX5nQAG,,false,false,false,0,,,268,268,
a1C4W00000845KeUAI,DEFAULT,641,,,true,true,,a154W00000926RRQAY,,,,,,,,2,25,,,,,a1d4W00000jHX5oQAG,,false,false,false,25,,,269,269,
a1C4W00000845WWUAY,DEFAULT,642,,,true,true,,a154W00000926bPQAQ,,,,,,,,0,0,,,,,a1d4W00000jHX5pQAG,,false,false,false,0,,,270,270,
a1C4W00000845OHUAY,DEFAULT,643,,,true,true,,a154W00000926X4QAI,,,,,,,,0,25,,,,,a1d4W00000jHX37QAG,,false,false,false,25,,,441,152,
a1C4W00000845OIUAY,DEFAULT,644,,,true,true,,a154W00000926X5QAI,,,,,,,,0,25,,,,,a1d4W00000jHX38QAG,,false,false,false,25,,,442,153,
a1C4W00000845OJUAY,DEFAULT,645,,,true,true,,a154W00000926X6QAI,,,,,,,,0,0,,,,,a1d4W00000jHX39QAG,,false,false,false,0,,,443,163,
a1C4W00000845OKUAY,DEFAULT,646,,,true,true,,a154W00000926X7QAI,,,,,,,,0,0,,,,,a1d4W00000jHX3AQAW,,false,false,false,0,,,444,164,
a1C4W00000845OLUAY,DEFAULT,647,,,true,true,,a154W00000926X8QAI,,,,,,,,0,25,,,,,a1d4W00000jHX3BQAW,,false,false,false,25,,,445,165,
a1C4W00000845OMUAY,DEFAULT,648,,,true,true,,a154W00000926X9QAI,,,,,,,,0,0,,,,,a1d4W00000jHX3CQAW,,false,false,false,0,,,446,166,
a1C4W00000845ONUAY,DEFAULT,649,,,true,true,,a154W00000926XAQAY,,,,,,,,0,0,,,,,a1d4W00000jHX3DQAW,,false,false,false,0,,,447,167,
a1C4W00000845OOUAY,DEFAULT,650,,,true,true,,a154W00000926XBQAY,,,,,,,,0,0,,,,,a1d4W00000jHX3EQAW,,false,false,false,0,,,448,168,
a1C4W00000845OPUAY,DEFAULT,651,,,true,true,,a154W00000926XCQAY,,,,,,,,0,0,,,,,a1d4W00000jHX3FQAW,,false,false,false,0,,,449,169,
a1C4W00000845OQUAY,DEFAULT,652,,,true,true,,a154W00000926XGQAY,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,491,,
a1C4W00000845ORUAY,DEFAULT,653,,,true,true,,a154W00000926XHQAY,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,492,,
a1C4W00000845OSUAY,DEFAULT,654,,,true,true,,a154W00000926XIQAY,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,493,,
a1C4W00000845OTUAY,DEFAULT,655,,,true,true,,a154W00000926XDQAY,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,488,,
a1C4W00000845OUUAY,DEFAULT,656,,,true,true,,a154W00000926XEQAY,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,489,,
a1C4W00000845OVUAY,DEFAULT,657,,,true,true,,a154W00000926XFQAY,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,490,,
a1C4W00000845OWUAY,DEFAULT,658,,,true,true,,a154W00000926XLQAY,,,,,,,,0,100,,,,,,,false,false,false,100,,,496,,
a1C4W00000845OXUAY,DEFAULT,659,,,true,true,,a154W00000926XMQAY,,,,,,,,0,90,,,,,,,false,false,false,90,,,497,,
a1C4W00000845OYUAY,DEFAULT,660,,,true,true,,a154W00000926SpQAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,534,,
a1C4W00000845OZUAY,Early Bird Price,661,,2022-02-28,true,false,,a154W00000926XLQAY,,,,,,,,0,80,,,,2022-02-13,,,true,false,false,80,,,496,,
a1C4W00000845OaUAI,Discount code,662,,,true,false,,a154W00000926XLQAY,,,,,,,,0,70,,a1N4W000009DkTPUA0,,,,,false,false,false,70,,,496,,
a1C4W00000845ObUAI,DEFAULT,663,,,true,true,,a154W00000926XNQAY,,,,,,,,0,5000,,,,,,,false,false,false,5000,,,535,,
