Name,OrderApi__End_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Default__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Limit_Per_Account__c,OrderApi__Limit_Per_Contact__c,OrderApi__Max_Assignments__c,OrderApi__Max_Num_Available__c,OrderApi__Max_Quantity__c,OrderApi__Min_Assignments__c,OrderApi__Min_Quantity__c,OrderApi__Num_Times_Used__c,OrderApi__Price__c,OrderApi__Required_Badge_Types__c,OrderApi__Required_Source_Codes__c,OrderApi__Required_Subscription_Plans__c,OrderApi__Start_Date__c,EventApi__Schedule_Item__c,EventApi__Ticket_Type__c,PriceApi__Bulk_Price_Rule__c,EventApi__Is_Early_Bird_Price__c,EventApi__Is_On_Site_Price__c,OrderApi__Is_Promotional_Price__c,OrderApi__Tax_Inclusive_Price__c,OrderApi__Additional_Currencies_JSON__c,Errors,Id
Free Jacket - 20 Apple Employees,,true,false,,a1BR0000005Wn1KMAS,20,,,,,,,0,0,,a1N4W000008fTomUAE,,,,,,false,false,false,0,,,a1KR0000004y1kKMAQ
NewMember,,true,false,,a1BR0000005Wn1JMAS,,,,,,,,0,34,,a1N4W000008fTomUAE,,,,,,false,false,false,34,,,a1KR0000004y1kLMAQ
NewMember,,true,false,,a1BR0000005Wn2DMAS,,,,,,,,0,42.5,,a1N4W000008fTomUAE,,,,,,false,false,false,42.5,,,a1KR0000004y1kMMAQ
NewMember,,true,false,,a1BR0000005Wn2PMAS,,,,,,,,0,255,,a1N4W000008fTomUAE,,,,,,false,false,false,255,,,a1KR0000004y1kNMAQ
NewMember,,true,false,,a1BR0000005Wn0sMAC,,,,,,,,0,8.5,,a1N4W000008fTomUAE,,,,,,false,false,false,8.5,,,a1KR0000004y1kOMAQ
New Member,,true,false,,a1BR0000005Wn1tMAC,,,,,,,,0,21.25,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kPMAQ
NewMember,,true,false,,a1BR0000005Wn2EMAS,,,,,,,,0,25.5,,a1N4W000008fTomUAE,,,,,,false,false,false,25.5,,,a1KR0000004y1kQMAQ
NewMember,,true,false,,a1BR0000005Wn08MAC,,,,,,,,0,100,,a1N4W000008fTomUAE,,,,,,false,false,false,100,,,a1KR0000004y1kRMAQ
NewMember,,true,false,,a1BR0000005Wn09MAC,,,,,,,,0,900,,a1N4W000008fTomUAE,,,,,,false,false,false,900,,,a1KR0000004y1kSMAQ
Early Bird Price,2019-01-16,false,false,,a1BR0000005WmyLMAS,,,,,,,,0,80,,,,2019-01-01,,a22R0000001k1CiIAI,,true,false,false,80,,,a1KR0000004y1kTMAQ
DEFAULT,,true,true,,a1BR0000005Wmu6MAC,,,,,,,,2,50,,,,,,,,false,false,false,50,,,a1KR0000004y1kUMAQ
DEFAULT,,true,true,,a1BR0000005Wmu7MAC,,,,,,,,2,100,,,,,,,,false,false,false,100,,,a1KR0000004y1kVMAQ
DEFAULT,,true,true,,a1BR0000005Wmu8MAC,,,,,,,,0,200,,,,,,,,false,false,false,,,,a1KR0000004y1kWMAQ
DEFAULT,,true,true,,a1BR0000005Wmu9MAC,,,,,,,,1,500,,,,,,,,false,false,false,,,,a1KR0000004y1kXMAQ
DEFAULT,,true,true,,a1BR0000005WmuFMAS,,,,,,,,2,895,,,,,,,,false,false,false,895,,,a1KR0000004y1kYMAQ
DEFAULT,,true,true,,a1BR0000005WmuAMAS,,,,,,,,3,995,,,,,,,,false,false,false,995,,,a1KR0000004y1kZMAQ
DEFAULT,,true,true,,a1BR0000005WmuBMAS,,,,,,,,0,975,,,,,,,,false,false,false,975,,,a1KR0000004y1kaMAA
DEFAULT,,true,true,,a1BR0000005WmuCMAS,,,,,,,,0,1075,,,,,,,,false,false,false,1075,,,a1KR0000004y1kbMAA
DEFAULT,,true,true,,a1BR0000005WmuDMAS,,,,,,,,12,60,,,,,,,,false,false,false,60,,,a1KR0000004y1kcMAA
Source Code/Discount Code,,true,false,,a1BR0000005Wn2OMAS,,,,,,,,0,50,,a1N4W000008fTokUAE,,,,,,false,false,false,50,,,a1KR0000004y1kdMAA
DEFAULT,,true,true,,a1BR0000005WmujMAC,,,,,,,,6,90,,,,,,,,false,false,false,90,,,a1KR0000004y1keMAA
Orgizational Member Price Rule,,true,false,,a1BR0000005Wn1OMAS,,,,,,,,0,20,a0k4W00000CpmSFQAZ,,,,,,,false,false,false,,,,a1KR0000004y1kfMAA
DEFAULT,,true,true,,a1BR0000005WmukMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1kgMAA
DEFAULT,,true,true,,a1BR0000005WmulMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1khMAA
DEFAULT,,true,true,,a1BR0000005WmumMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1kiMAA
DEFAULT,,true,true,,a1BR0000005WmunMAC,,,,,,,,0,120,,,,,,,,false,false,false,120,,,a1KR0000004y1kjMAA
DEFAULT,,true,true,,a1BR0000005WmuoMAC,,,,,,,,0,2000,,,,,,,,false,false,false,2000,,,a1KR0000004y1kkMAA
DEFAULT,,true,true,,a1BR0000005WmupMAC,,,,,,,,1,3500,,,,,,,,false,false,false,3500,,,a1KR0000004y1klMAA
1 Year Price,,true,false,,a1BR0000005Wn1tMAC,,,,,,,,6,25,,,a1R4W0000048ZSLUA2,,,,,false,false,false,25,,,a1KR0000004y1kmMAA
2 Year Price,,true,false,,a1BR0000005Wn1tMAC,,,,,,,,0,45,,,a1R4W0000048ZSMUA2,,,,,false,false,false,,,,a1KR0000004y1knMAA
DEFAULT,,true,true,,a1BR0000005WmuqMAC,,,,,,,,0,0,,,,,,a22R0000001k1CoIAI,,false,false,false,0,,,a1KR0000004y1koMAA
DEFAULT,,true,true,,a1BR0000005WmurMAC,,,,,,,,0,10,,,,,,a22R0000001k1CpIAI,,false,false,false,10,,,a1KR0000004y1kpMAA
DEFAULT,,true,true,,a1BR0000005WmusMAC,,,,,,,,2,700,,,,,,a22R0000001k1CqIAI,,false,false,false,700,,,a1KR0000004y1kqMAA
DEFAULT,,true,true,,a1BR0000005WmutMAC,,,,,,,,0,90,,,,,,a22R0000001k1CrIAI,,false,false,false,90,,,a1KR0000004y1krMAA
DEFAULT,,true,true,,a1BR0000005WmvXMAS,,,,,,,,3,100,,,,,,a22R0000001k1CsIAI,,false,false,false,100,,,a1KR0000004y1ksMAA
DEFAULT,,true,true,,a1BR0000005WmvOMAS,,,,,,,,0,90,,,,,,a22R0000001k1CtIAI,,false,false,false,90,,,a1KR0000004y1ktMAA
Member Pricing,,false,false,,a1BR0000005WmusMAC,,,,,,,,0,600,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,a22R0000001k1CqIAI,,false,false,false,600,,,a1KR0000004y1kuMAA
DEFAULT,,true,true,,a1BR0000005WmuEMAS,,,,,,,,0,1000,,,,,,,,false,false,false,,,,a1KR0000004y1kvMAA
Member Pricing,,false,false,,a1BR0000005WmvXMAS,,,,,,,,0,80,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,a22R0000001k1CsIAI,,false,false,false,80,,,a1KR0000004y1kwMAA
Discount code,,true,false,,a1BR0000005WmyLMAS,,,,,,,,0,70,,a1N4W000008fTokUAE,,,,a22R0000001k1CiIAI,,false,false,false,70,,,a1KR0000004y1kxMAA
DEFAULT,,true,true,,a1BR0000005WmvPMAS,,,,,,,,0,80,,,,,,,,false,false,false,80,,,a1KR0000004y1kyMAA
DEFAULT,,true,true,,a1BR0000005WmvQMAS,,,,,,,,0,60,,,,,,,,false,false,false,,,,a1KR0000004y1kzMAA
DEFAULT,,true,true,,a1BR0000005WmvRMAS,,,,,,,,17,5,,,,,,,,false,false,false,5,,,a1KR0000004y1l0MAA
DEFAULT,,true,true,,a1BR0000005WmvSMAS,,,,,,,,0,5,,,,,,,,false,false,false,,,,a1KR0000004y1l1MAA
DEFAULT,,true,true,,a1BR0000005WmvTMAS,,,,,,,,1,5,,,,,,,,false,false,false,5,,,a1KR0000004y1l2MAA
DEFAULT,,true,true,,a1BR0000005WmvUMAS,,,,,,,,0,5,,,,,,,,false,false,false,,,,a1KR0000004y1l3MAA
DEFAULT,,true,true,,a1BR0000005WmvVMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1l4MAA
DEFAULT,,true,true,,a1BR0000005WmvWMAS,,,,,,,,2,6,,,,,,,,false,false,false,6,,,a1KR0000004y1l5MAA
DEFAULT,,true,true,,a1BR0000005WmvwMAC,,,,,,,,0,9,,,,,,,,false,false,false,,,,a1KR0000004y1l6MAA
With Discount Code,,true,false,,a1BR0000005Wn2FMAS,,,,,,,,0,0,,a1N4W000008fTolUAE,,,,,,false,false,false,0,,,a1KR0000004y1l7MAA
DEFAULT,,true,true,,a1BR0000005WmzBMAS,,,,,,,,0,0,,,,,,a22R0000001k1CwIAI,,false,false,false,0,,,a1KR0000004y1l8MAA
DEFAULT,,true,true,,a1BR0000005WmzCMAS,,,,,,,,0,1234,,,,,,a22R0000001k1CxIAI,,false,false,false,1234,,,a1KR0000004y1l9MAA
Member VIP Registration,,true,false,,a1BR0000005WmvyMAC,,,,,,,,0,150,a0k4W00000CpmSEQAZ,,,,,a22R0000001k1CuIAI,,false,false,false,150,,,a1KR0000004y1lAMAQ
DEFAULT,,true,true,,a1BR0000005Wmy4MAC,,,,,,,,0,100,,,,,,a22R0000001k1CyIAI,,false,false,false,100,,,a1KR0000004y1lBMAQ
DEFAULT,,true,true,,a1BR0000005Wmy5MAC,,,,,,,,0,200,,,,,,a22R0000001k1CzIAI,,false,false,false,200,,,a1KR0000004y1lCMAQ
Member VIP Registration,,true,false,,a1BR0000005Wmy5MAC,,,,,,,,0,150,a0k4W00000CpmSEQAZ,,,,,a22R0000001k1CzIAI,,false,false,false,150,,,a1KR0000004y1lDMAQ
DEFAULT,,true,true,,a1BR0000005Wmy6MAC,,,,,,,,0,25,,,,,a1rR0000000znzZIAQ,,,false,false,false,25,,,a1KR0000004y1lEMAQ
DEFAULT,,true,true,,a1BR0000005WmyVMAS,,,,,,,,0,25,,,,,a1rR0000000znzaIAA,,,false,false,false,25,,,a1KR0000004y1lFMAQ
DEFAULT,,true,true,,a1BR0000005WmyWMAS,,,,,,,,0,0,,,,,a1rR0000000znzbIAA,,,false,false,false,0,,,a1KR0000004y1lGMAQ
Reduced Price - More than 5 Items,,true,false,,a1BR0000005Wn1NMAS,,,,,100,,5,0,2,,,,,,,,false,false,false,2,,,a1KR0000004y1lHMAQ
Member Pricing,,true,false,,a1BR0000005Wn2GMAS,,,,,,,,0,2,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,,,false,false,false,2,,,a1KR0000004y1lIMAQ
DEFAULT,,true,true,,a1BR0000005WmvxMAC,,,,,,,,11,900,,,,,,,,false,false,false,900,,,a1KR0000004y1lJMAQ
Northern Virginia,,true,false,,a1BR0000005WmujMAC,,,,,,,,0,80,,,,,,,,false,false,false,80,,,a1KR0000004y1lKMAQ
California,,true,false,,a1BR0000005WmujMAC,,,,,,,,1,70,,,,,,,,false,false,false,70,,,a1KR0000004y1lLMAQ
New York,,true,false,,a1BR0000005WmujMAC,,,,,,,,1,60,,,,,,,,false,false,false,60,,,a1KR0000004y1lMMAQ
Arlington,,true,false,,a1BR0000005WmuDMAS,,,,,,,,0,40,,,,,,,,false,false,false,40,,,a1KR0000004y1lNMAQ
Los Angeles,,true,false,,a1BR0000005WmuDMAS,,,,,,,,0,30,,,,,,,,false,false,false,30,,,a1KR0000004y1lOMAQ
New York,,true,false,,a1BR0000005WmuDMAS,,,,,,,,0,20,,,,,,,,false,false,false,20,,,a1KR0000004y1lPMAQ
DEFAULT,,true,true,,a1BR0000005WmxJMAS,,,,,,,,7,100,,,,,,a22R0000001k1CZIAY,,false,false,false,100,,,a1KR0000004y1lQMAQ
DEFAULT,,true,true,,a1BR0000005WmxKMAS,,,,,,,,0,90,,,,,,a22R0000001k1CaIAI,,false,false,false,90,,,a1KR0000004y1lRMAQ
DEFAULT,,true,true,,a1BR0000005WmxLMAS,,,,,,,,2,200,,,,,,a22R0000001k1CbIAI,,false,false,false,200,,,a1KR0000004y1lSMAQ
Early Bird Price,2019-01-17,false,false,,a1BR0000005WmxJMAS,,,,,,,,0,80,,,,2019-01-02,,a22R0000001k1CZIAY,,true,false,false,80,,,a1KR0000004y1lTMAQ
Discount code,,true,false,,a1BR0000005WmxJMAS,,,,,,,,0,70,,a1N4W000008fTokUAE,,,,a22R0000001k1CZIAY,,false,false,false,70,,,a1KR0000004y1lUMAQ
DEFAULT,,true,true,,a1BR0000005WmxMMAS,,,,,,,,0,5000,,,,,,,,false,false,false,5000,,,a1KR0000004y1lVMAQ
DEFAULT,,true,true,,a1BR0000005WmxNMAS,,,,,,,,0,10000,,,,,,,,false,false,false,10000,,,a1KR0000004y1lWMAQ
DEFAULT,,true,true,,a1BR0000005WmxOMAS,,,,,,,,2,7500,,,,,,,,false,false,false,7500,,,a1KR0000004y1lXMAQ
DEFAULT,,true,true,,a1BR0000005WmxPMAS,,,,,,,,4,100,,,,,,a22R0000001k1CcIAI,,false,false,false,100,,,a1KR0000004y1lYMAQ
DEFAULT,,true,true,,a1BR0000005WmxQMAS,,,,,,,,0,700,,,,,,a22R0000001k1CdIAI,,false,false,false,700,,,a1KR0000004y1lZMAQ
Member Pricing,,false,false,,a1BR0000005WmxPMAS,,,,,,,,0,80,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,a22R0000001k1CcIAI,,false,false,false,80,,,a1KR0000004y1laMAA
Member Pricing,,false,false,,a1BR0000005WmxQMAS,,,,,,,,0,600,"a0k6A0000021XgzQAE,a0k6A0000021Xh0QAE",,,,,a22R0000001k1CdIAI,,false,false,false,600,,,a1KR0000004y1lbMAA
DEFAULT,,true,true,,a1BR0000005WmxRMAS,,,,,,,,0,10,,,,,,a22R0000001k1CeIAI,,false,false,false,10,,,a1KR0000004y1lcMAA
DEFAULT,,true,true,,a1BR0000005WmxmMAC,,,,,,,,0,0,,,,,,a22R0000001k1CfIAI,,false,false,false,0,,,a1KR0000004y1ldMAA
DEFAULT,,true,true,,a1BR0000005WmxnMAC,,,,,,,,0,0,,,,,a1rR0000000znxvIAA,,,false,false,false,0,,,a1KR0000004y1leMAA
DEFAULT,,true,true,,a1BR0000005WmxoMAC,,,,,,,,0,0,,,,,a1rR0000000znxwIAA,,,false,false,false,0,,,a1KR0000004y1lfMAA
DEFAULT,,true,true,,a1BR0000005WmxpMAC,,,,,,,,0,0,,,,,a1rR0000000znxxIAA,,,false,false,false,0,,,a1KR0000004y1lgMAA
DEFAULT,,true,true,,a1BR0000005WmxqMAC,,,,,,,,2,25,,,,,a1rR0000000znxyIAA,,,false,false,false,25,,,a1KR0000004y1lhMAA
DEFAULT,,true,true,,a1BR0000005WmxrMAC,,,,,,,,3,25,,,,,a1rR0000000znxzIAA,,,false,false,false,25,,,a1KR0000004y1liMAA
DEFAULT,,true,true,,a1BR0000005WmxsMAC,,,,,,,,0,0,,,,,a1rR0000000zny0IAA,,,false,false,false,0,,,a1KR0000004y1ljMAA
DEFAULT,,true,true,,a1BR0000005WmxtMAC,,,,,,,,2,0,,,,,a1rR0000000zny1IAA,,,false,false,false,0,,,a1KR0000004y1lkMAA
DEFAULT,,true,true,,a1BR0000005WmxuMAC,,,,,,,,2,25,,,,,a1rR0000000znyBIAQ,,,false,false,false,25,,,a1KR0000004y1llMAA
DEFAULT,,true,true,,a1BR0000005WmyGMAS,,,,,,,,0,0,,,,,a1rR0000000znyCIAQ,,,false,false,false,0,,,a1KR0000004y1lmMAA
DEFAULT,,true,true,,a1BR0000005WmyHMAS,,,,,,,,0,0,,,,,a1rR0000000znyDIAQ,,,false,false,false,0,,,a1KR0000004y1lnMAA
DEFAULT,,true,true,,a1BR0000005WmyIMAS,,,,,,,,0,0,,,,,a1rR0000000znyEIAQ,,,false,false,false,0,,,a1KR0000004y1loMAA
DEFAULT,,true,true,,a1BR0000005Wn2QMAS,,,,,,,,0,25,,,,,,,,false,false,false,25,,,a1KR0000004y1lpMAA
Sale,2020-08-31,true,false,,a1BR0000005Wn2QMAS,,,,,,,,0,15,,,,2020-08-31,,,,false,false,true,15,,,a1KR0000004y1lqMAA
