Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,CreatedDate,LastModifiedDate,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,ChannelProgramName,ChannelProgramLevelName,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,OrderApi__Account_Email__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Disable_Badge_Flow_down__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Outstanding_Credits__c,OrderApi__Price_Rules_Usages__c,OrderApi__Primary_Contact__c,CPBase__Restrict_Assignment_Visibility__c,DonorApi__Accepts_Unsolicited_Proposals__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Annual_Giving_Total__c,DonorApi__Auto_Calculate_Household_Greetings__c,DonorApi__Classification__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Funding_Cycle__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Gifts_Value__c,DonorApi__Gives_Anonymously__c,DonorApi__Has_Open_Gift_Opportunity__c,DonorApi__Household_Default_Greeting_Type__c,DonorApi__Household_Default_Greeting__c,DonorApi__Household_Email__c,DonorApi__Household_Formal_Greeting__c,DonorApi__Household_Informal_Greeting__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Matches_Employee_Giving__c,DonorApi__Next_Funding_Cycle_Month__c,DonorApi__Num_Open_Gift_Opportunities__c,DonorApi__Organizational_Recognition_Name__c,DonorApi__Primary_Relationship_Manager__c,OrderApi__Restrict_Assignment_Visibility__c,OrderApi__Privacy_Settings__c,BillingStateCode,BillingCountryCode,ShippingStateCode,ShippingCountryCode,GDO_Data_Type__c,DirectoryApi__Directory_Opt_Out__c,Facebook_Account_Name__c,Membership_Types__c,GDO_Directory_Image__c,GDO_Data_Region__c,Member_Since__c,Membership_Type__c,Budget_Cycle__c,MasterRecord.Id,Parent.Id,OrderApi__Primary_Contact__r.Id,DonorApi__Primary_Relationship_Manager__r.Id
0014W000021fm0RQAQ,false,,"FON-Foxworth Consultants, LLC",Member,,45 Mccouns Ln,Oyster Bay,New York,,United States,40.868473,-73.523033,Address,45 Mccouns Ln,Oyster Bay,New York,,United States,,,,(412)-684-4638,,0014W000020EtpOQAS,,/services/images/photo/0014W000021fm0RQAQ,,Agriculture,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,maxfoxworth@mailinator.com,0,false,100,,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A0000031dOrUAI"":1,""a1C1I000000DSObUAO"":2,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSQUUA4"":1,""a1C1I000000DSOZUA4"":1,""a1C3s000003oNezEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",0034W00002AU8TMQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,NY,US,NY,US,Individual,false,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/LjATvNxF_member.jpg,US,2014-10-14,,,,,0034W00002AU8TMQA1,
0014W000021fm0SQAQ,false,,FON-Rose Brixton Household,Non-Member,,529 5th Ave,New York,New York,,United States,40.754429,-73.979683,Address,529 5th Ave,New York,New York,,United States,,,,(366)-750-3285,,0014W000020EtpPQAS,,/services/images/photo/0014W000021fm0SQAQ,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,chesterbrixton@mailinator.com,0,false,100,,"{""a1C1I000000DSPhUAO"":1,""a1C1I000000DSPgUAO"":2,""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSQWUA4"":5,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSOtUAO"":1}",0034W00002AU8TNQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,NY,US,NY,US,Individual,false,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/LjATvNxF_member.jpg,US,2013-02-12,,,,,0034W00002AU8TNQA1,
0014W000021fm12QAA,false,,FON-Clayton Clintford Household,Non-Member,,3240 15th street,Fargo,North Dakota,,United States,46.831343,-96.801605,Address,3240 15th street,Fargo,North Dakota,,United States,,,,(497)-707-9335,,0014W000020EtpQQAS,,/services/images/photo/0014W000021fm12QAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,claytonclintford@mailinator.com,100,false,100,,"{""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSQEUA4"":1}",0034W00002AU8UjQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,ND,US,ND,US,Individual,false,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/LjATvNxF_member.jpg,US,2016-07-26,Institutional Membership,,,,0034W00002AU8UjQAL,
0014W000021fm13QAA,false,,FON-Flannigan Household,Non-Member,,24614 Miller Hill Rd,Los Gatos,California,,United States,37.108749,-121.940523,Address,24614 Miller Hill Rd,Los Gatos,California,,United States,,,,(776)-351-3689,,0014W000020EtpRQAS,,/services/images/photo/0014W000021fm13QAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,claraflannigan@mailinator.com,0,false,0,,"{""a1C1I000000DSQGUA4"":1,""a1C1I000000DSQEUA4"":1,""a1C1I000000DSQXUA4"":4,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPbUAO"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSOOUA4"":1}",0034W00002AU8UmQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,CA,US,CA,US,Individual,false,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/LjATvNxF_member.jpg,US,2015-04-06,,,,,0034W00002AU8UmQAL,
0014W000021fm0GQAQ,false,,FON-Etta Brown Household,Non-Member,,7744 Mystic Lake Dr,Lake,Michigan,,United States,43.85301,-85.004822,Block,7744 Mystic Lake Dr,Lake,Michigan,,United States,,,,(742)-971-4413,,0014W000020EtpSQAS,,/services/images/photo/0014W000021fm0GQAQ,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,davidbrown@mailinator.com,0,false,100,,"{""a1C6A000001Bn7aUAC"":2,""a1C6A000001Bn7ZUAS"":2,""a1C1I000000DSOcUAO"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSQNUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOZUA4"":1,""a1C6A000001D4zMUAS"":3}",0034W00002AU8TAQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,MI,US,MI,US,Individual,false,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/LjATvNxF_member.jpg,US,2013-07-23,Student Membership,,,,0034W00002AU8TAQA1,
0014W000021flzVQAQ,false,,FON-National Association Guest Checkout Account,Non-Member,0014W000020EtovQAC,,,,,,,,,,,,,,,,,,,0014W000020EtpTQAS,,/services/images/photo/0014W000021flzVQAQ,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,,0,false,100,,"{""a1C6A000001Bn7MUAS"":1,""a1C3s000003oNf9EAE"":2,""a1C3s000003oNf6EAE"":2,""a1C3s000003oNeyEAE"":2,""a1C6A000001CkroUAC"":1,""a1C6A000001Bn2gUAC"":5,""a1C6A000001x2Y3UAI"":2,""a1C6A000001Bn4wUAC"":1,""a1C6A000001w9oeUAA"":1,""a1C6A000001Bn7TUAS"":1,""a1C6A000001xDhGUAU"":3,""a1C6A000001Bn7YUAS"":2,""a1C6A000001Bn7XUAS"":4,""a1C6A000001Bn7OUAS"":2,""a1C6A000001xERGUA2"":2,""a1C6A000001CkreUAC"":2,""a1C6A000001Bn7cUAC"":2,""a1C1I000000DSPgUAO"":1,""a1C1I000000DSOQUA4"":2,""a1C1I000000DSQVUA4"":1,""a1C1I000000DSQLUA4"":1,""a1C1I000000DSQfUAO"":1,""a1C1I0000006w0bUAA"":1,""a1C1I000000DSQCUA4"":4,""a1C1I000000DSQgUAO"":7,""a1C1I000000DSQ6UAO"":7,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSPlUAO"":1,""a1C6A000001Bn1HUAS"":13,""a1C6A000001xEPeUAM"":10,""a1C6A000001Bn4tUAC"":7,""a1C6A000001xDfyUAE"":3,""a1C6A000001Bn4vUAC"":1,""a1C6A000002MPpEUAW"":4,""a1C6A000002MPpYUAW"":4,""a1C3s000003oNf3EAE"":2,""a1C3s000003oNf7EAE"":2,""a1C3s000003oNfAEAU"":2,""a1C6A000001Bn7DUAS"":1,""a1C6A0000031dOrUAI"":2}",0034W00002AU8WAQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,Company,false,,,,EMEA,2017-12-20,Company Membership,,,0014W000020EtovQAC,0034W00002AU8WAQA1,
0014W000021fm1cQAA,false,,FON-INTERNATIONAL ASSOCIATION: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpUQAS,,/services/images/photo/0014W000021fm1cQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,Company,false,,,,US,,,,,,,
0014W000021fm1dQAA,false,,FON-Guest Checkout Account Foundation Store,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpVQAS,,/services/images/photo/0014W000021fm1dQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,2020-09-09T09:38:24.000+0000,2020-09-09T09:38:24.000+0000,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,Company,false,,,,EMEA,,,,,,,
0014W000021fm1eQAA,false,,FON-FOUNDATION: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpWQAS,,/services/images/photo/0014W000021fm1eQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,Company,false,,,,EMEA,,,,,,,
0014W000021fm1QQAQ,false,,FON-Default Account,Non-Member,,,,,,,,,,,,,,,,,,+41 25 759 8046,,0014W000020EtpXQAS,,/services/images/photo/0014W000021fm1QQAQ,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,genevieveball@mailinator.com,,false,,,"{""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOJUA4"":1,""a1C1I000000DSQLUA4"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSP5UAO"":1,""a1C1I000000DSP9UAO"":1,""a1C1I000000DSP4UAO"":2,""a1C1I000000DSP1UAO"":2,""a1C1I000000DSOyUAO"":2,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSQWUA4"":5,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOUUA4"":1,""a1C1I000000DSOxUAO"":2,""a1C1I000000DSOzUAO"":2,""a1C1I000000DSP3UAO"":1,""a1C1I000000DSP6UAO"":2,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOPUA4"":1}",0034W00002AU8UyQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,Company,false,,,,EMEA,2013-02-21,Student Membership,,,,0034W00002AU8UyQAL,
0014W000021fm14QAA,false,,FON-Farm Association of Europe,Non-Member,,,,,,,,,,,,,,,,,,+41 45 286 6605,,0014W000020EtpYQAS,,/services/images/photo/0014W000021fm14QAA,,Agriculture,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,jacobbrown@mailinator.com,0,false,0,,"{""a1C1I000000DSObUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOlUAO"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOtUAO"":2,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOgUAO"":2,""a1C1I000000DSOLUA4"":2,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSQHUA4"":1,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSOUUA4"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSP3UAO"":1,""a1C1I000000DSP5UAO"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSQKUA4"":1,""a1C1I000000DSOfUAO"":2,""a1C1I000000DSOhUAO"":2,""a1C1I000000DSOsUAO"":2,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOoUAO"":1}",0034W00002AU8UsQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/DIgEynKq_farm_association_logo_png,EMEA,2013-08-26,Professional Membership,,,,0034W00002AU8UsQAL,
0014W000021fm1XQAQ,false,,FON-Western Hospital,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpZQAS,western.com,/services/images/photo/0014W000021fm1XQAQ,,,,2,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1UQAQ,false,,FON-Western Hospital,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpaQAC,western.com,/services/images/photo/0014W000021fm1UQAQ,,,,2,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1VQAQ,false,,FON-Johnny Co,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpbQAC,www.thebaseballdad.com,/services/images/photo/0014W000021fm1VQAQ,,,,1,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1WQAQ,false,,FON-Johnny Co,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpcQAC,www.thebaseballdad.com,/services/images/photo/0014W000021fm1WQAQ,,,,1,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1aQAA,false,,FON-234,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpdQAC,www.tractionrec.com,/services/images/photo/0014W000021fm1aQAA,,,,1,,,"CAT’s Early Learning Program (ELP) uses interactive drama to strengthen literacy, critical thinking, and essential social-emotional skills among pre-k through 2nd grade students. Additionally, the ELP team trains teachers in participant-centered pedagogy and drama strategies to help them meet Common Core Standards and better engage children, including those who are traditionally harder to reach.

In FY2016, with the support of the NYCT Brooke Astor Fund for NYC Education, ELP provided an intensive matrix of professional development workshops, in-class residences and parent workshops to 9 New York City public schools, to bolster literacy skills among high-poverty students. ELP also continued its partnerships with Birch Family Services, educational centers for young people with autism and other developmental disabilities; Homes for the Homeless, a group of Tier II transitional housing shelters for families; and with United Federation of Teachers, providing professional development workshops to its members.",,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/JebCLKEL_234_png&bucket=fonteva-customer-media-secure,,,,,,,,
0014W000021fm1TQAQ,false,,FON-Traction Rec,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpeQAC,www.tractionrec.com,/services/images/photo/0014W000021fm1TQAQ,,,,1,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1YQAQ,false,,FON-Traction Rec,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpfQAC,www.tractionrec.com,/services/images/photo/0014W000021fm1YQAQ,,,,1,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1fQAA,false,,FON-APPTTUS STOREFRONT: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,0014W000020EtpgQAC,,/services/images/photo/0014W000021fm1fQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1gQAA,false,,FON-APPTTUS STOREFRONT: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1gQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1hQAA,false,,FON-INTERNATIONAL ASSOCIATION: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1hQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1iQAA,false,,FON-INTERNATIONAL ASSOCIATION: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1iQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1jQAA,false,,FON-APPTTUS STOREFRONT: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1jQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1kQAA,false,,FON-APPTTUS STOREFRONT: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1kQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1lQAA,false,,FON-APPTTUS STOREFRONT: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1lQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021fm1mQAA,false,,FON-APPTTUS STOREFRONT: AUTH PROVIDER DEFAULT ACCOUNT,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021fm1mQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,,,false,,,,,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,,
0014W000021flzbQAA,false,,FON-Tom Jerry Person,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/0014W000021flzbQAA,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,tj@mailinator.com,,false,,,"{""a1C6A000001Bn7cUAC"":1,""a1C6A000001Bn7WUAS"":1}",0034W00002AU8SDQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,,,,false,,,,,,,,,,0034W00002AU8SDQA1,
