Id,IsDeleted,Name,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Event_Category__c,EventApi__Event__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,LastViewedDate,LastReferencedDate,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Name,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Name,EventApi__Discount_Account__r.Name,EventApi__Event_Category__r.Name,EventApi__Event__r.Name,EventApi__Form__r.Name,EventApi__Income_Account__r.Name,EventApi__Item_Class__r.Name,EventApi__Refund_Account__r.Name,EventApi__Room__r.Name,EventApi__Tax_Class__r.Name,EventApi__AR_Account__r.Name
a1d4W00000ivfcAQAQ,false,Conferece Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjuEQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2019-12-07T20:00:00.000+0000,2019-12-07,4:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2019-12-07T17:00:00.000+0000,2019-12-07,1:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjuEQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcBQAQ,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjp5QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2019-12-07T20:00:00.000+0000,2019-12-07,4:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,,7000,6998,2,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2019-12-07T19:00:00.000+0000,2019-12-07,3:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjp5QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcCQAQ,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjuFQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2019-12-07T19:00:00.000+0000,2019-12-07,3:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2019-12-07T18:00:00.000+0000,2019-12-07,2:00 PM,,2019 Annual Symposium,2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjuFQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcDQAQ,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjp8QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2019-12-07T23:30:00.000+0000,2019-12-07,7:30 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,,1000,998,2,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2019-12-07T22:00:00.000+0000,2019-12-07,6:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjp8QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcEQAQ,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjp4QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2019-12-08T01:00:00.000+0000,2019-12-07,9:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,25,4000,3998,2,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2019-12-08T00:00:00.000+0000,2019-12-07,8:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjp4QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcFQAQ,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjuGQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2019-12-08T19:00:00.000+0000,2019-12-08,3:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2019-12-08T18:00:00.000+0000,2019-12-08,2:00 PM,,2019 Annual Symposium,2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjuGQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcGQAQ,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjp6QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2019-12-08T21:00:00.000+0000,2019-12-08,5:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,25,5000,4998,2,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2019-12-08T19:00:00.000+0000,2019-12-08,3:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjp6QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZaQAI,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjloQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2020-07-27T22:00:00.000+0000,2020-07-27,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICIQA2,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2020-07-27T21:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjloQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,c7a927dd-4d1f-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZbQAI,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlpQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2020-07-28T18:15:00.000+0000,2020-07-28,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICIQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2020-07-28T17:00:00.000+0000,2020-07-28,: PM,,test1,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlpQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,c7a927dd-4d1f-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZcQAI,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlqQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2020-07-27T20:30:00.000+0000,2020-07-27,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICIQA2,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2020-07-27T19:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlqQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,c7a927dd-4d1f-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZdQAI,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlrQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2020-07-28T21:15:00.000+0000,2020-07-28,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICIQA2,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2020-07-28T20:00:00.000+0000,2020-07-28,: PM,,test1,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlrQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,c7a927dd-4d1f-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZeQAI,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlsQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2020-07-27T16:00:00.000+0000,2020-07-27,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICIQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-07-27T15:00:00.000+0000,2020-07-27,: PM,,test1,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlsQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,c7a927dd-4d1f-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZfQAI,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlyQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2020-08-01T18:00:00.000+0000,2020-08-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICLQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2020-08-01T16:00:00.000+0000,2020-08-01,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlyQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,27d2234c-d627-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZgQAI,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlzQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2020-08-01T16:00:00.000+0000,2020-08-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICLQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-08-01T15:00:00.000+0000,2020-08-01,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlzQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,27d2234c-d627-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZhQAI,false,Conference Check-In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjm0QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check-in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check-In,03:00,false,false,false,2020-07-31T17:00:00.000+0000,2020-07-31,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICLQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2020-07-31T14:00:00.000+0000,2020-07-31,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjm0QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,27d2234c-d627-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZiQAI,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjm1QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2020-07-31T17:00:00.000+0000,2020-07-31,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICLQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2020-07-31T16:00:00.000+0000,2020-07-31,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjm1QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,27d2234c-d627-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcHQAQ,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjuHQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2019-12-08T21:15:00.000+0000,2019-12-08,5:15 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2019-12-08T20:00:00.000+0000,2019-12-08,4:00 PM,,2019 Annual Symposium,2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjuHQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcIQAQ,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjp7QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2019-12-09T00:15:00.000+0000,2019-12-08,8:15 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRy4UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDGQA2,,,,4000,3998,2,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2019-12-08T23:00:00.000+0000,2019-12-08,7:00 PM,,2019 Annual Symposium (Lightning Event),2019 Annual Symposium (Lightning Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjp7QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2019 (Lightning Event),,4000 - Income,b96c16d1-d3ec-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbpQAA,false,Conference Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjtIQAQ,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,,true,a104W00000FuSwjQAF,Conference Check In,01:30,false,false,false,2019-10-05T00:30:00.000+0000,2019-10-04,5:30 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxsUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,a134W000008hIDSQA2,,,,100,100,0,a104W00000FuSwmQAF,false,false,,,,,,5:30 PM,4:00 PM,2019-10-04T23:00:00.000+0000,2019-10-04,4:00 PM,,Annual Meeting,Annual Meeting (Community Event),a104W00000FuSwkQAF,true,,false,,,a154W000008mjtIQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Meeting (Community Event),,1000 - Cash,e7995bb2-8699-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbqQAA,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjtJQAQ,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a chance to network with other critical influencers in the important industry we all work to better. Sync up with the keynote speakers and collaborate on ideas for the future.</p>,false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,true,2019-10-05T01:30:00.000+0000,2019-10-04,6:30 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxsUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,a134W000008hIDSQA2,,,,100,100,0,a104W00000FuSwmQAF,false,false,,,,,,6:30 PM,5:30 PM,2019-10-05T00:30:00.000+0000,2019-10-04,5:30 PM,,Annual Meeting,Annual Meeting (Community Event),a104W00000FuSwkQAF,false,,false,,,a154W000008mjtJQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Meeting (Community Event),,1000 - Cash,e7995bb2-8699-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
