Id,IsDeleted,Name,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Current_Num_Available__c,OrderApi__End_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Default__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Limit_Per_Account__c,OrderApi__Limit_Per_Contact__c,OrderApi__Max_Assignments__c,OrderApi__Max_Num_Available__c,OrderApi__Max_Quantity__c,OrderApi__Min_Assignments__c,OrderApi__Min_Quantity__c,OrderApi__Num_Times_Used__c,OrderApi__Price__c,OrderApi__Required_Badge_Types__c,OrderApi__Required_Source_Codes__c,OrderApi__Required_Subscription_Plans__c,OrderApi__Start_Date__c,EventApi__Schedule_Item__c,EventApi__Ticket_Type__c,PriceApi__Bulk_Price_Rule__c,EventApi__Is_Early_Bird_Price__c,EventApi__Is_On_Site_Price__c,OrderApi__Is_Promotional_Price__c,OrderApi__Tax_Inclusive_Price__c,OrderApi__Additional_Currencies_JSON__c,OrderApi__Item_Class__r.Name,OrderApi__Item__r.Id,EventApi__Schedule_Item__r.Name,EventApi__Ticket_Type__r.Id,PriceApi__Bulk_Price_Rule__r.Name
a1C4W000006w782UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoCQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfb4QAA,,,false,false,false,0,,,a154W000008mjoCQAQ,Round Table Discussion I,,
a1C4W000006w783UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoDQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfb5QAA,,,false,false,false,0,,,a154W000008mjoDQAQ,Round Table Discussion II,,
a1C4W000006w784UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoEQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfb6QAA,,,false,false,false,0,,,a154W000008mjoEQAQ,Welcome Breakfast,,
a1C4W000006w785UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoIQAQ,,,,,,,,0,4000,,,,,,,,false,false,false,4000,,,a154W000008mjoIQAQ,,,
a1C4W000006w786UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoJQAQ,,,,,,,,0,10111,,,,,,,,false,false,false,10111,,,a154W000008mjoJQAQ,,,
a1C4W000006w787UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoKQAQ,,,,,,,,0,6000,,,,,,,,false,false,false,6000,,,a154W000008mjoKQAQ,,,
a1C4W000006w788UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoFQAQ,,,,,,,,0,4000,,,,,,,,false,false,false,4000,,,a154W000008mjoFQAQ,,,
a1C4W000006w789UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoGQAQ,,,,,,,,0,10111,,,,,,,,false,false,false,10111,,,a154W000008mjoGQAQ,,,
a1C4W000006w78AUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoHQAQ,,,,,,,,0,6000,,,,,,,,false,false,false,6000,,,a154W000008mjoHQAQ,,,
a1C4W000006w78BUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjoLQAQ,,,,,,,,0,100,,,,,,a1j4W00000RiPlcQAF,,false,false,false,100,,,a154W000008mjoLQAQ,,a1j4W00000RiPlcQAF,
a1C4W000006w78CUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoMQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfb7QAA,,,false,false,false,0,,,a154W000008mjoMQAQ,The Spelling Bee!,,
a1C4W000006w78DUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoNQAQ,,,,,,,,0,100,,,,,,a1j4W00000RiPldQAF,,false,false,false,100,,,a154W000008mjoNQAQ,,a1j4W00000RiPldQAF,
a1C4W000006w78EUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoOQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfb8QAA,,,false,false,false,0,,,a154W000008mjoOQAQ,The Spelling Bee!,,
a1C4W000006w78FUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoRQAQ,,,,,,,,0,100,,,,,,a1j4W00000RiPlfQAF,,false,false,false,100,,,a154W000008mjoRQAQ,,a1j4W00000RiPlfQAF,
a1C4W000006w78GUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoSQAQ,,,,,,,,0,200,,,,,,a1j4W00000RiPlgQAF,,false,false,false,200,,,a154W000008mjoSQAQ,,a1j4W00000RiPlgQAF,
a1C4W000006w78HUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoPQAQ,,,,,,,,0,100,,,,,,a1j4W00000RiPleQAF,,false,false,false,100,,,a154W000008mjoPQAQ,,a1j4W00000RiPleQAF,
a1C4W000006w78IUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoQQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfb9QAA,,,false,false,false,0,,,a154W000008mjoQQAQ,The Spelling Bee!,,
a1C4W000006w78JUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjofQAA,,,,,,,,0,4000,,,,,,,,false,false,false,4000,,,a154W000008mjofQAA,,,
a1C4W000006w78KUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjogQAA,,,,,,,,0,10000,,,,,,,,false,false,false,10000,,,a154W000008mjogQAA,,,
a1C4W000006w78LUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjohQAA,,,,,,,,0,6000,,,,,,,,false,false,false,6000,,,a154W000008mjohQAA,,,
a1C4W000006w78MUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoTQAQ,,,,,,,,0,25,,,,,a1d4W00000ivfbAQAQ,,,false,false,false,25,,,a154W000008mjoTQAQ,Advanced Discussion,,
a1C4W000006w78NUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoUQAQ,,,,,,,,0,25,,,,,a1d4W00000ivfbBQAQ,,,false,false,false,25,,,a154W000008mjoUQAQ,Beginner Workshop,,
a1C4W000006w78OUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoVQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfbCQAQ,,,false,false,false,0,,,a154W000008mjoVQAQ,Conference Check-In,,
a1C4W000006w78PUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoWQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfbDQAQ,,,false,false,false,0,,,a154W000008mjoWQAQ,Keynote Speech,,
a1C4W000006w78QUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoXQAQ,,,,,,,,0,25,,,,,a1d4W00000ivfbEQAQ,,,false,false,false,25,,,a154W000008mjoXQAQ,Leadership Workshop,,
a1C4W000006w78RUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoYQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfbFQAQ,,,false,false,false,0,,,a154W000008mjoYQAQ,Luncheon,,
a1C4W000006w78SUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoZQAQ,,,,,,,,0,0,,,,,a1d4W00000ivfbGQAQ,,,false,false,false,0,,,a154W000008mjoZQAQ,Round Table Discussion I,,
a1C4W000006w78TUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoaQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbHQAQ,,,false,false,false,0,,,a154W000008mjoaQAA,Round Table Discussion II,,
a1C4W000006w78UUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjobQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbIQAQ,,,false,false,false,0,,,a154W000008mjobQAA,Welcome Breakfast,,
a1C4W000006w78VUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjocQAA,,,,,,,,0,4000,,,,,,,,false,false,false,4000,,,a154W000008mjocQAA,,,
a1C4W000006w78WUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjodQAA,,,,,,,,0,10111,,,,,,,,false,false,false,10111,,,a154W000008mjodQAA,,,
a1C4W000006w78XUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoeQAA,,,,,,,,0,6000,,,,,,,,false,false,false,6000,,,a154W000008mjoeQAA,,,
a1C4W000006w78YUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoiQAA,,,,,,,,0,100,,,,,,a1j4W00000RiPlhQAF,,false,false,false,100,,,a154W000008mjoiQAA,,a1j4W00000RiPlhQAF,
a1C4W000006w78ZUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjojQAA,,,,,,,,0,200,,,,,,a1j4W00000RiPliQAF,,false,false,false,200,,,a154W000008mjojQAA,,a1j4W00000RiPliQAF,
a1C4W000006w78aUAA,false,Member VIP Registration,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,false,,a154W000008mjojQAA,,,,,,,,0,150,a0k4W00000CpmSEQAZ,,,,,a1j4W00000RiPliQAF,,false,false,false,150,,,a154W000008mjojQAA,,a1j4W00000RiPliQAF,
a1C4W000006w78bUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjokQAA,,,,,,,,0,25,,,,,a1d4W00000ivfbJQAQ,,,false,false,false,25,,,a154W000008mjokQAA,Advanced Discussion,,
a1C4W000006w78cUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjolQAA,,,,,,,,0,25,,,,,a1d4W00000ivfbKQAQ,,,false,false,false,25,,,a154W000008mjolQAA,Beginner Workshop,,
a1C4W000006w78dUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjomQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbLQAQ,,,false,false,false,0,,,a154W000008mjomQAA,Conferece Check In,,
a1C4W000006w78eUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjonQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbMQAQ,,,false,false,false,0,,,a154W000008mjonQAA,Keynote Speech,,
a1C4W000006w78fUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjooQAA,,,,,,,,0,25,,,,,a1d4W00000ivfbNQAQ,,,false,false,false,25,,,a154W000008mjooQAA,Leadership Workshop,,
a1C4W000006w78gUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjopQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbOQAQ,,,false,false,false,0,,,a154W000008mjopQAA,Luncheon,,
a1C4W000006w78hUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoqQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbPQAQ,,,false,false,false,0,,,a154W000008mjoqQAA,Round Table Discussion I,,
a1C4W000006w78iUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjorQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbQQAQ,,,false,false,false,0,,,a154W000008mjorQAA,Round Table Discussion II,,
a1C4W000006w78jUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjosQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbRQAQ,,,false,false,false,0,,,a154W000008mjosQAA,Welcome Breakfast,,
a1C4W000006w78kUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjovQAA,,,,,,,,0,1,,,,,,a1j4W00000RiPlkQAF,,false,false,false,1,,,a154W000008mjovQAA,,a1j4W00000RiPlkQAF,
a1C4W000006w78lUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjotQAA,,,,,,,,0,1,,,,,,a1j4W00000RiPljQAF,,false,false,false,1,,,a154W000008mjotQAA,,a1j4W00000RiPljQAF,
a1C4W000006w78mUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjowQAA,,,,,,,,0,1,,,,,,a1j4W00000RiPllQAF,,false,false,false,1,,,a154W000008mjowQAA,,a1j4W00000RiPllQAF,
a1C4W000006w78nUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoxQAA,,,,,,,,0,1,,,,,a1d4W00000ivfbTQAQ,,,false,false,false,1,,,a154W000008mjoxQAA,Session1,,
a1C4W000006w78oUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjouQAA,,,,,,,,0,1,,,,,a1d4W00000ivfbSQAQ,,,false,false,false,1,,,a154W000008mjouQAA,Session1,,
a1C4W000006w78pUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjoyQAA,,,,,,,,0,100,,,,,,a1j4W00000RiPlmQAF,,false,false,false,100,,,a154W000008mjoyQAA,,a1j4W00000RiPlmQAF,
a1C4W000006w78qUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjozQAA,,,,,,,,0,0,,,,,a1d4W00000ivfbUQAQ,,,false,false,false,0,,,a154W000008mjozQAA,The Spelling Bee!,,
a1C4W000006w78wUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtQQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtQQAQ,,,
a1C4W000006w78xUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtRQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtRQAQ,,,
a1C4W000006w78yUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtSQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtSQAQ,,,
a1C4W000006w78zUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtTQAQ,,,,,,,,0,40,,,,,,,,false,false,false,40,,,a154W000008mjtTQAQ,,,
a1C4W000006w790UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtUQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtUQAQ,,,
a1C4W000006w791UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtVQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtVQAQ,,,
a1C4W000006w792UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtWQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtWQAQ,,,
a1C4W000006w793UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtXQAQ,,,,,,,,0,25,,,,,,,,false,false,false,25,,,a154W000008mjtXQAQ,,,
a1C4W000006w794UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtYQAQ,,,,,,,,0,15,,,,,,,,false,false,false,15,,,a154W000008mjtYQAQ,,,
a1C4W000006w795UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtZQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtZQAQ,,,
a1C4W000006w796UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtaQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtaQAA,,,
a1C4W000006w797UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtbQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtbQAA,,,
a1C4W000006w798UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtcQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtcQAA,,,
a1C4W000006w799UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtdQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtdQAA,,,
a1C4W000006w79AUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjteQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjteQAA,,,
a1C4W000006w79BUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtfQAA,,,,,,,,0,175,,,,,,,,false,false,false,175,,,a154W000008mjtfQAA,,,
a1C4W000006w79CUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtgQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtgQAA,,,
a1C4W000006w79DUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjthQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjthQAA,,,
a1C4W000006w79EUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtiQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtiQAA,,,
a1C4W000006w79FUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtjQAA,,,,,,,,0,40,,,,,,,,false,false,false,40,,,a154W000008mjtjQAA,,,
a1C4W000006w79GUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtkQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtkQAA,,,
a1C4W000006w79HUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjtlQAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjtlQAA,,,
a1C4W000006w744UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjpnQAA,,,,,,,,7,100,,,,,,a1j4W00000RiPluQAF,,false,false,false,100,,,a154W000008mjpnQAA,,a1j4W00000RiPluQAF,
a1C4W000006w747UAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjqaQAA,,,,,,,,0,200,,,,,,a1j4W00000RiPlwQAF,,false,false,false,200,,,a154W000008mjqaQAA,,a1j4W00000RiPlwQAF,
a1C4W000006w78rUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjqPQAQ,,,,,,,,0,200,,,,,,,,false,false,false,200,,,a154W000008mjqPQAQ,,,
a1C4W000006w78sUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjqWQAQ,,,,,,,,0,150,,,,,,,,false,false,false,150,,,a154W000008mjqWQAQ,,,
a1C4W000006w78tUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,true,true,,a154W000008mjqEQAQ,,,,,,,,0,100,,,,,,a1j4W00000RiPm7QAF,,false,false,false,100,,,a154W000008mjqEQAQ,,a1j4W00000RiPm7QAF,
a1C4W000006w78uUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjqYQAQ,,,,,,,,0,20,,,,,,,,false,false,false,20,,,a154W000008mjqYQAQ,,,
a1C4W000006w78vUAA,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-14T11:59:18.000+0000,2020-09-14T11:59:18.000+0000,,,true,true,,a154W000008mjqZQAQ,,,,,,,,0,40,,,,,,,,false,false,false,40,,,a154W000008mjqZQAQ,,,
a1C4W000006w79IUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjq8QAA,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjq8QAA,,,
a1C4W000006w79JUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjqAQAQ,,,,,,,,0,25,,,,,,,,false,false,false,25,,,a154W000008mjqAQAQ,,,
a1C4W000006w79KUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjqKQAQ,,,,,,,,0,15,,,,,,,,false,false,false,15,,,a154W000008mjqKQAQ,,,
a1C4W000006w79LUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjqHQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjqHQAQ,,,
a1C4W000006w79MUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjqFQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjqFQAQ,,,
a1C4W000006w79NUAQ,false,DEFAULT,2020-08-28T02:16:22.000+0000,2020-09-16T04:34:10.000+0000,2020-09-16T04:34:10.000+0000,,,true,true,,a154W000008mjqIQAQ,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a154W000008mjqIQAQ,,,
